Barcode_x	Barcode_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
RTT101	SRS2	MMS	DMSO	DNA_repair	DNA_repair	-1.19735635625655	-31.0623292441848	-0.010554930796102	-0.452325465749804	NEUTRAL	AGGRAVATING	25.9525968061896	0.441770534953702	7.19194971900438e-60
SHU2	SRS2	MMS	DMSO	DNA_repair	DNA_repair	5.93557242318958	-0.602788352723827	0.0620933942546084	-0.0059815658006053	ALLEVIATING	NEUTRAL	4.72121074239308	0.0680749600552137	0.00945157084002703
CLA4	CSM2	MMS	4NQO	DNA_repair	DNA_repair	-28.5219250377126	4.33658320852542	-0.23487592211824	0.040745472023946	AGGRAVATING	NEUTRAL	-22.0607127984771	-0.275621394142186	7.52865565330581e-44
CLA4	CSM3	MMS	4NQO	DNA_repair	DNA_repair	-3.53497326925714	-22.1676778372435	-0.0269615643089482	-0.351386847451694	NEUTRAL	AGGRAVATING	18.4428812976463	0.324425283142746	5.50133002204261e-31
CSM2	MAG1	MMS	4NQO	DNA_repair	DNA_repair	-20.5412111076818	-2.76195591241319	-0.218722325352917	-0.0290712224367399	AGGRAVATING	NEUTRAL	-12.666862472437	-0.189651102916177	4.77802961117156e-15
MMS1	MMS4	MMS	4NQO	DNA_repair	DNA_repair	-10.0643186194001	2.65829853833887	-0.183171825345051	0.0407484022664177	AGGRAVATING	NEUTRAL	-9.41028115366749	-0.223920227611469	1.34368318215751e-08
CLA4	MPH1	MMS	4NQO	DNA_repair	DNA_repair	-17.5013554073383	0.607739052756538	-0.455310438682783	0.00895240156236508	AGGRAVATING	NEUTRAL	-15.5289183606022	-0.464262840245148	3.13562354078435e-22
MAG1	MPH1	MMS	4NQO	DNA_repair	DNA_repair	-9.031112167067	-2.25572715718607	-0.296563847993258	-0.0430320812602235	AGGRAVATING	NEUTRAL	-6.67591123834287	-0.253531766733035	0.000148669332589495
MMS4	MPH1	MMS	4NQO	DNA_repair	DNA_repair	-12.3813860968052	1.96639552384143	-0.400430203833259	0.0355769218145136	AGGRAVATING	NEUTRAL	-11.7655259765172	-0.436007125647772	4.09557168160965e-13
MPH1	MUS81	MMS	4NQO	DNA_repair	DNA_repair	-8.50463529953265	-0.714346070790828	-0.318164440270879	-0.0170669572190652	AGGRAVATING	NEUTRAL	-6.78316876883884	-0.301097483051813	0.000110054592918597
CLA4	PSY3	MMS	4NQO	DNA_repair	DNA_repair	-32.8781540815604	-0.458871999168801	-0.224141394337759	-0.00384267272174006	AGGRAVATING	NEUTRAL	-20.4012830774829	-0.220298721616019	5.99657767582729e-38
MAG1	PSY3	MMS	4NQO	DNA_repair	DNA_repair	-27.9183752283303	-1.83816996032941	-0.282511049322751	-0.0167873268811094	AGGRAVATING	NEUTRAL	-19.4941489826622	-0.265723722441642	1.0926709988967e-34
MMS1	PSY3	MMS	4NQO	DNA_repair	DNA_repair	-15.0705137136865	-3.47086856358106	-0.141365040095517	-0.0334440303575809	AGGRAVATING	NEUTRAL	-8.02537730960374	-0.107921009737936	2.2606141116802e-06
MAG1	RAD18	MMS	4NQO	DNA_repair	DNA_repair	8.89350621739719	-10.5065853909677	0.107800914092438	-0.343727963684965	ALLEVIATING	AGGRAVATING	12.9419423778452	0.451528877777403	1.4988356099642e-15
PSY3	RAD18	MMS	4NQO	DNA_repair	DNA_repair	5.45109077257453	-20.7244110240266	0.0536759217998812	-0.35776091338527	NEUTRAL	AGGRAVATING	20.7025923863847	0.411436835185151	7.5780403937693e-39
PSY3	RAD5	MMS	4NQO	DNA_repair	DNA_repair	4.94352391798294	-25.6900424603911	0.0410578209677433	-0.363601511961589	NEUTRAL	AGGRAVATING	24.6588573640321	0.404659332929332	3.30316678276467e-54
CLA4	RAD51	MMS	4NQO	DNA_repair	DNA_repair	-14.5592456093472	1.35543393738426	-0.426340225362858	0.0196647230807039	AGGRAVATING	NEUTRAL	-13.6476229914808	-0.446004948443562	2.39470826557062e-17
MAG1	RAD51	MMS	4NQO	DNA_repair	DNA_repair	-7.56389001049206	-1.47032281687254	-0.366132571147968	-0.0287445879746689	AGGRAVATING	NEUTRAL	-6.46285870718353	-0.3373879831733	0.000266668948540655
MMS1	RAD51	MMS	4NQO	DNA_repair	DNA_repair	-6.75286893282273	0.903076868372957	-0.157417957399279	0.0161446154764868	AGGRAVATING	NEUTRAL	-5.90808814069472	-0.173562572875766	0.00108339999590403
PSY3	RAD52	MMS	4NQO	DNA_repair	DNA_repair	-0.871463490087265	-15.9284561233012	-0.0138689281917261	-0.405911445952944	NEUTRAL	AGGRAVATING	13.0486954000189	0.392042517761218	8.63235030944261e-16
CLA4	RAD54	MMS	4NQO	DNA_repair	DNA_repair	-14.1488736422172	-0.370926897822154	-0.139277378087627	-0.0038793563701313	AGGRAVATING	NEUTRAL	-9.42722735916452	-0.135398021717495	1.27985677595325e-08
MAG1	RAD54	MMS	4NQO	DNA_repair	DNA_repair	-11.8838563032637	-2.61470261580769	-0.202297662241558	-0.0339014384059333	AGGRAVATING	NEUTRAL	-7.86959859760595	-0.168396223835625	3.72954589599957e-06
CLA4	RAD55	MMS	4NQO	DNA_repair	DNA_repair	-19.3816771098552	0.846908883017601	-0.417936745161715	0.0101859020809031	AGGRAVATING	NEUTRAL	-17.3393418828979	-0.428122647242619	1.33470062658174e-27
CLA4	RAD57	MMS	4NQO	DNA_repair	DNA_repair	-15.5830290620226	-2.71075622678798	-0.449014367360151	-0.0456892528447805	AGGRAVATING	NEUTRAL	-12.0821606469041	-0.40332511451537	8.66952513349018e-14
MAG1	RAD57	MMS	4NQO	DNA_repair	DNA_repair	-11.4382401274619	1.99910319107953	-0.461409521227751	0.0367938652342073	AGGRAVATING	NEUTRAL	-11.2360757009435	-0.498203386461958	4.85305453910725e-12
MMS1	RAD57	MMS	4NQO	DNA_repair	DNA_repair	-2.24218639824223	-8.69735703230021	-0.0444400257174772	-0.378536436061386	NEUTRAL	AGGRAVATING	6.98601707555419	0.334096410343908	7.16585939830562e-05
CLA4	RAD59	MMS	4NQO	DNA_repair	DNA_repair	-35.4160186156576	-4.04595334836303	-0.324785191968099	-0.0457425144334959	AGGRAVATING	NEUTRAL	-19.1683798103153	-0.279042677534604	1.41363399883416e-33
RAD18	RAD59	MMS	4NQO	DNA_repair	DNA_repair	5.51786174078658	-20.965873340767	0.0531343353634511	-0.380201710807812	ALLEVIATING	AGGRAVATING	21.1049517463385	0.433336046171263	3.35207746718706e-40
RAD54	RAD59	MMS	4NQO	DNA_repair	DNA_repair	7.53027318170685	-0.916772067505617	0.0559996692084223	-0.00935027546516399	ALLEVIATING	NEUTRAL	5.17729419833051	0.0653499446735863	0.00639756609582168
RAD57	RAD59	MMS	4NQO	DNA_repair	DNA_repair	1.387293100899	-18.3596968294444	0.0167950020131163	-0.395398132446532	NEUTRAL	AGGRAVATING	16.6841427441333	0.412193134459648	1.93965193022422e-25
CSM3	RAD61	MMS	4NQO	DNA_repair	DNA_repair	-4.55567963836594	-18.9496185766079	-0.0489429226344938	-0.438057096714832	NEUTRAL	AGGRAVATING	15.2645371178394	0.389114174080338	2.27715660019973e-21
MMS1	RAD61	MMS	4NQO	DNA_repair	DNA_repair	-0.99257169141184	-13.0581387971251	-0.0154774708433504	-0.444976092858523	NEUTRAL	AGGRAVATING	11.4609962126746	0.429498622015172	2.22910933149635e-12
RAD18	RAD61	MMS	4NQO	DNA_repair	DNA_repair	-1.04103479927956	-7.12741813902386	-0.0210039744801056	-0.337212932797259	NEUTRAL	AGGRAVATING	6.14780149611361	0.316208958317154	0.000689985032618877
RAD5	RAD61	MMS	4NQO	DNA_repair	DNA_repair	0.199267354753777	-13.7624754538514	0.00274036319588538	-0.404595795775238	NEUTRAL	AGGRAVATING	12.5504042085538	0.407336158971123	1.12149735090146e-14
CSM3	RTT101	MMS	4NQO	DNA_repair	DNA_repair	-2.40996484447858	-16.782683682142	-0.0227811458423398	-0.40665777478118	NEUTRAL	AGGRAVATING	14.7591520038459	0.38387662893884	4.82322855537916e-20
RAD51	RTT101	MMS	4NQO	DNA_repair	DNA_repair	-10.018334000439	3.73693598817738	-0.277889114914802	0.0570782812875485	AGGRAVATING	NEUTRAL	-10.5783413124879	-0.334967396202351	9.67981589863209e-11
RAD57	RTT101	MMS	4NQO	DNA_repair	DNA_repair	-11.665164248086	-0.978667397411192	-0.293345560944212	-0.0175354801568344	AGGRAVATING	NEUTRAL	-8.93238169316636	-0.275810080787377	8.49685519972763e-08
RAD61	RTT101	MMS	4NQO	DNA_repair	DNA_repair	-3.37267498823418	-14.9246106547937	-0.0462426861031705	-0.43406800715714	NEUTRAL	AGGRAVATING	12.0615371802122	0.38782532105397	1.20727220738896e-13
CSM2	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-18.0279225997277	-0.872055196842098	-0.185354202800735	-0.00852221613169944	AGGRAVATING	NEUTRAL	-12.4661816986816	-0.176831986669036	1.31051845899036e-14
MAG1	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-7.4689236366616	-1.57164329713392	-0.183815670345146	-0.0256278959682206	AGGRAVATING	NEUTRAL	-5.35818045868706	-0.158187774376925	0.00389754035485399
MMS4	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-16.2188104573656	-2.11434213323631	-0.306649383106137	-0.0274730847878076	AGGRAVATING	NEUTRAL	-12.169066428941	-0.279176298318329	5.69187984081283e-14
PSY3	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-34.4225893455029	-4.89215413683397	-0.355048028485822	-0.0428199488428912	AGGRAVATING	NEUTRAL	-23.0807019595817	-0.31222807964293	7.2078880328001e-48
RAD18	RTT107	MMS	4NQO	DNA_repair	DNA_repair	7.7713257234463	-10.3335276199002	0.0911904482379546	-0.332551021793974	ALLEVIATING	AGGRAVATING	12.3704605835177	0.423741470031928	2.72756835504701e-14
RAD51	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-8.83184720883746	-3.03035409285887	-0.190284306977943	-0.0517794575469625	AGGRAVATING	NEUTRAL	-5.03683690478564	-0.138504849430981	0.0078008430897856
RAD54	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-7.10654461635116	5.79364405455379	-0.0911647682676249	0.0689449098893564	AGGRAVATING	NEUTRAL	-9.15021364949644	-0.160109678156981	3.71394392033022e-08
RAD55	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-5.95443699883377	1.99685923687761	-0.11232090556246	0.0293051730060074	AGGRAVATING	NEUTRAL	-5.92581923741628	-0.141626078568468	0.00104841012552298
RAD57	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-7.06173832606537	1.36207817533129	-0.131835819312858	0.0234448860468715	AGGRAVATING	NEUTRAL	-6.11509229841063	-0.15528070535973	0.0006783481984653
RAD61	RTT107	MMS	4NQO	DNA_repair	DNA_repair	-17.0405854618399	-0.660333186675777	-0.418396561547196	-0.0103612847429456	AGGRAVATING	NEUTRAL	-14.0032854568856	-0.40803527680425	3.23087617233035e-18
RTT101	RTT107	MMS	4NQO	DNA_repair	DNA_repair	2.41587119339078	-12.8620864597591	0.0296229171637464	-0.402567091689395	NEUTRAL	AGGRAVATING	12.8570895548791	0.432190008853141	2.3026575899379e-15
CLA4	SGS1	MMS	4NQO	DNA_repair	DNA_repair	-21.1927142361843	-4.3843722224549	-0.238248958579923	-0.0527845004150579	AGGRAVATING	NEUTRAL	-11.2593868956966	-0.185464458164865	4.4391510298549e-12
MAG1	SGS1	MMS	4NQO	DNA_repair	DNA_repair	-10.6415147746425	-3.63490826100644	-0.154349009567562	-0.050113493785932	AGGRAVATING	NEUTRAL	-5.20883289636067	-0.10423551578163	0.00549281483953773
MMS1	SGS1	MMS	4NQO	DNA_repair	DNA_repair	-5.84229957662126	2.93245494098822	-0.0731704708241681	0.0400358538817501	AGGRAVATING	NEUTRAL	-6.11031757616024	-0.113206324705918	0.0006783481984653
CLA4	SHU1	MMS	4NQO	DNA_repair	DNA_repair	-18.9678143366022	-1.12397558589237	-0.15305586190313	-0.0105747154694696	AGGRAVATING	NEUTRAL	-11.4953120622892	-0.142481146433661	1.52026898263425e-12
MAG1	SHU1	MMS	4NQO	DNA_repair	DNA_repair	-19.9042110583482	-4.19307516115419	-0.248198456226458	-0.0457937555754665	AGGRAVATING	NEUTRAL	-12.2106487374758	-0.202404700650991	4.71737059314374e-14
RAD5	SHU1	MMS	4NQO	DNA_repair	DNA_repair	2.7807196767295	-8.36255421832784	0.0354831528597849	-0.274977143311539	NEUTRAL	AGGRAVATING	8.80211232691922	0.310460296171324	1.65098508685909e-07
RAD55	SHU1	MMS	4NQO	DNA_repair	DNA_repair	2.62361601253035	-23.0486203924139	0.0221002255680909	-0.412458509777023	NEUTRAL	AGGRAVATING	21.9711582587033	0.434558735345114	2.03163352709305e-43
RTT107	SHU1	MMS	4NQO	DNA_repair	DNA_repair	-15.2944924874596	0.0336591155722134	-0.159787479542808	0.000324674037372156	AGGRAVATING	NEUTRAL	-11.2600967091394	-0.16011215358018	4.4391510298549e-12
CLA4	SHU2	MMS	4NQO	DNA_repair	DNA_repair	-32.5095227197758	-2.55093537529815	-0.267308093237976	-0.0248859270469207	AGGRAVATING	NEUTRAL	-19.0007574685091	-0.242422166191056	5.00803276213915e-33
MAG1	SHU2	MMS	4NQO	DNA_repair	DNA_repair	-21.7796836500697	-1.94277488288207	-0.256975345712777	-0.0203072506777237	AGGRAVATING	NEUTRAL	-15.0141576816027	-0.236668095035053	7.82973469922571e-21
PSY3	SHU2	MMS	4NQO	DNA_repair	DNA_repair	17.7050194450965	6.6498939449188	0.138490780505575	0.0650149488359333	ALLEVIATING	NEUTRAL	5.86826943664925	0.0734758316696415	0.00133001957001641
RTT107	SHU2	MMS	4NQO	DNA_repair	DNA_repair	-19.0995166896848	-5.52804800092813	-0.225136402005651	-0.0569515380081725	AGGRAVATING	NEUTRAL	-10.7431100934949	-0.168184863997479	4.67291781175924e-11
CSM2	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-16.151989288941	-6.46972610397256	-0.179810561371284	-0.0908472781051418	AGGRAVATING	NEUTRAL	-4.96462944679553	-0.0889632832661423	0.00908374066351316
CSM3	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-11.2085786866181	-1.43752219357177	-0.101708490016722	-0.0178603011957154	AGGRAVATING	NEUTRAL	-5.44991428080644	-0.0838481888210065	0.00315865285492551
MAG1	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-18.273544543324	0.0262820904300092	-0.302092122484044	0.000369544986829682	AGGRAVATING	NEUTRAL	-13.9367028846387	-0.302461667470874	4.60389209930931e-18
MMS1	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-11.9074699204439	-0.833320785725287	-0.176908027082929	-0.0120961980508673	AGGRAVATING	NEUTRAL	-7.93473459764651	-0.164811829032062	3.03711111557704e-06
MPH1	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-13.141341381121	-3.45151838461649	-0.22969344499695	-0.0588050371075166	AGGRAVATING	NEUTRAL	-7.00116010019719	-0.170888407889434	5.98961458943116e-05
RAD51	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-17.7526828814584	-1.73368669511725	-0.346828490656255	-0.0256763550702155	AGGRAVATING	NEUTRAL	-13.0997881764002	-0.321152135586039	5.13593353451647e-16
RAD54	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-22.6910571174638	-2.83204963198671	-0.365524339204323	-0.0366709614710295	AGGRAVATING	NEUTRAL	-15.9114114023684	-0.328853377733293	2.62032830350755e-23
RAD55	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-21.8116565611823	0.431017293504758	-0.411555947339719	0.00597195188956274	AGGRAVATING	NEUTRAL	-17.8359188873639	-0.417527899229282	3.60420536344948e-29
RAD57	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-8.88124708706854	0.205452610205777	-0.371766103168849	0.00561651797771712	AGGRAVATING	NEUTRAL	-7.54831701718529	-0.377382621146566	1.07420533632189e-05
RAD59	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-37.5756746413017	-4.64804871108074	-0.429961498468842	-0.0630025532069427	AGGRAVATING	NEUTRAL	-20.6869694576529	-0.3669589452619	7.28129563418168e-39
RTT101	SLX4	MMS	4NQO	DNA_repair	DNA_repair	-19.1645629282075	-0.543926307647065	-0.335985375227822	-0.00744791478766048	AGGRAVATING	NEUTRAL	-14.7688735622225	-0.328537460440161	3.49468144044302e-20
MMS4	SRS2	MMS	4NQO	DNA_repair	DNA_repair	-29.4028844904505	-0.899299072671394	-0.36334763733065	-0.0099340046208451	AGGRAVATING	NEUTRAL	-21.3220476367362	-0.353413632709805	3.76462111934742e-41
RAD61	SRS2	MMS	4NQO	DNA_repair	DNA_repair	-15.1011539431924	-6.49223776697275	-0.214000162087135	-0.0996096927203941	AGGRAVATING	NEUTRAL	-5.47689856411816	-0.114390469366741	0.0030323763882692
RTT101	SRS2	MMS	4NQO	DNA_repair	DNA_repair	-1.19735635625655	-23.7127280812003	-0.010554930796102	-0.421218239815091	NEUTRAL	AGGRAVATING	20.708758940458	0.410663309018989	7.5780403937693e-39
CLA4	CSM2	MMS	BLMC	DNA_repair	DNA_repair	-28.5219250377126	3.5184560339812	-0.23487592211824	0.0394447771320592	AGGRAVATING	NEUTRAL	-19.7206872615002	-0.274320699250299	1.26409420422455e-32
CSM2	MAG1	MMS	BLMC	DNA_repair	DNA_repair	-20.5412111076818	-0.571571266554592	-0.218722325352917	-0.00745499066114728	AGGRAVATING	NEUTRAL	-12.547490276335	-0.21126733469177	7.54959937724497e-14
CLA4	MMS1	MMS	BLMC	DNA_repair	DNA_repair	-16.8375755475487	1.06426970559493	-0.362920143508617	0.011937282262714	AGGRAVATING	NEUTRAL	-15.4275315346621	-0.374857425771331	2.2580837868827e-20
CSM3	MMS4	MMS	BLMC	DNA_repair	DNA_repair	2.15073497360621	-25.9702786299872	0.0192503546830231	-0.293706265762884	NEUTRAL	AGGRAVATING	21.6989118397098	0.312956620445907	7.70609772394318e-38
MMS1	MMS4	MMS	BLMC	DNA_repair	DNA_repair	-10.0643186194001	-4.78126918374163	-0.183171825345051	-0.0614915169042511	AGGRAVATING	NEUTRAL	-5.46004342062886	-0.1216803084408	0.00208871094747376
CLA4	MPH1	MMS	BLMC	DNA_repair	DNA_repair	-17.5013554073383	1.22239025952005	-0.455310438682783	0.0153499898263336	AGGRAVATING	NEUTRAL	-16.2927046973311	-0.470660428509116	1.38200428531216e-22
MAG1	MPH1	MMS	BLMC	DNA_repair	DNA_repair	-9.031112167067	-2.61444249732097	-0.296563847993258	-0.0508419463139403	AGGRAVATING	NEUTRAL	-6.43854756577161	-0.245721901679318	0.000239916735102366
MMS4	MPH1	MMS	BLMC	DNA_repair	DNA_repair	-12.3813860968052	0.762154505047857	-0.400430203833259	0.0123682967479488	AGGRAVATING	NEUTRAL	-11.4081916123199	-0.412798500581208	1.24894413524965e-11
CSM2	MUS81	MMS	BLMC	DNA_repair	DNA_repair	-1.89272679113381	-16.0260691620938	-0.0154917954096328	-0.642953223969125	NEUTRAL	AGGRAVATING	15.3242629977448	0.627461428559492	3.54885723650686e-19
MMS1	MUS81	MMS	BLMC	DNA_repair	DNA_repair	-6.01392758898684	-0.375931240749791	-0.162481368840684	-0.00563494841677071	AGGRAVATING	NEUTRAL	-5.07642689641648	-0.156846420423914	0.00456512783302528
MMS4	MUS81	MMS	BLMC	DNA_repair	DNA_repair	-1.42624254979033	-17.1697001198098	-0.0215240684534857	-0.305939937250682	NEUTRAL	AGGRAVATING	12.1801969641295	0.284415868797196	2.41502336182773e-12
MPH1	MUS81	MMS	BLMC	DNA_repair	DNA_repair	-8.50463529953265	0.968779828028952	-0.318164440270879	0.018157576788168	AGGRAVATING	NEUTRAL	-8.03767978856408	-0.336322017059047	3.07861492927936e-06
CLA4	PSY3	MMS	BLMC	DNA_repair	DNA_repair	-32.8781540815604	0.731295668113586	-0.224141394337759	0.00627450645293324	AGGRAVATING	NEUTRAL	-21.0259205672087	-0.230415900790692	6.31656313492169e-37
MAG1	PSY3	MMS	BLMC	DNA_repair	DNA_repair	-27.9183752283303	3.78269077161925	-0.282511049322751	0.0368574586465041	AGGRAVATING	NEUTRAL	-22.7345827504117	-0.319368507969255	6.10430490317887e-43
MMS1	PSY3	MMS	BLMC	DNA_repair	DNA_repair	-15.0705137136865	-1.27338159787189	-0.141365040095517	-0.0115206433165103	AGGRAVATING	NEUTRAL	-9.96323486423142	-0.129844396779007	4.05330339767387e-09
CLA4	RAD18	MMS	BLMC	DNA_repair	DNA_repair	1.76637843292628	-6.81495170231391	0.0156330333611595	-0.0636737130019703	NEUTRAL	AGGRAVATING	6.16237207952987	0.0793067463631298	0.00107976119381842
MAG1	RAD18	MMS	BLMC	DNA_repair	DNA_repair	8.89350621739719	-1.378553239419	0.107800914092438	-0.0172805623594849	ALLEVIATING	NEUTRAL	7.17321245147062	0.125081476451922	9.89857760860411e-05
MMS1	RAD18	MMS	BLMC	DNA_repair	DNA_repair	7.14889048220859	-16.1858711762718	0.118210053046029	-0.337022918763095	ALLEVIATING	AGGRAVATING	17.1210607329718	0.455232971809124	9.26461783521319e-24
MMS4	RAD18	MMS	BLMC	DNA_repair	DNA_repair	5.51519107354035	-23.1689383023089	0.0637715252856606	-0.320278223999337	ALLEVIATING	AGGRAVATING	21.3100558397768	0.384049749284998	1.40593451396809e-36
CSM3	RAD5	MMS	BLMC	DNA_repair	DNA_repair	2.5038408519299	-37.1752283728017	0.0197376431228159	-0.430578012749869	NEUTRAL	AGGRAVATING	32.1414205598647	0.450315655872685	3.82235743863656e-82
MAG1	RAD5	MMS	BLMC	DNA_repair	DNA_repair	11.144763455627	1.92815737651003	0.095288160583094	0.0209615364217578	ALLEVIATING	NEUTRAL	5.37403753509512	0.0743266241613363	0.00554555984593495
MMS1	RAD5	MMS	BLMC	DNA_repair	DNA_repair	10.3561448520882	-24.0846989910442	0.106635647827844	-0.341342368891403	ALLEVIATING	AGGRAVATING	25.5721561959393	0.447978016719247	2.31365073821561e-52
MMS4	RAD5	MMS	BLMC	DNA_repair	DNA_repair	10.8583344892392	-31.7920110451688	0.0982096223366588	-0.382608688479629	ALLEVIATING	AGGRAVATING	31.9383407960743	0.480818310816288	2.15075936308319e-81
MUS81	RAD5	MMS	BLMC	DNA_repair	DNA_repair	12.9120110359472	1.68587693483596	0.114565505633003	0.0178032564945232	ALLEVIATING	NEUTRAL	7.01535186775245	0.0967622491384794	0.000150307501080386
CLA4	RAD51	MMS	BLMC	DNA_repair	DNA_repair	-14.5592456093472	1.50614746179799	-0.426340225362858	0.0185213546865034	AGGRAVATING	NEUTRAL	-14.0068078541897	-0.444861580049362	5.19696228693876e-17
MAG1	RAD51	MMS	BLMC	DNA_repair	DNA_repair	-7.56389001049206	1.43789220773884	-0.366132571147968	0.0245211596883587	AGGRAVATING	NEUTRAL	-7.61188833668051	-0.390653730836327	1.06451227741703e-05
MPH1	RAD51	MMS	BLMC	DNA_repair	DNA_repair	1.34188650661562	-12.5268721861707	0.0246564743673422	-0.360340191145929	NEUTRAL	AGGRAVATING	11.2792759220159	0.384996665513271	1.07099257857525e-10
RAD18	RAD51	MMS	BLMC	DNA_repair	DNA_repair	6.19816497420512	-1.85237620253697	0.0863840117863451	-0.0247405592260982	ALLEVIATING	NEUTRAL	5.75669314305736	0.111124571012443	0.00252766931489988
RAD5	RAD51	MMS	BLMC	DNA_repair	DNA_repair	12.060616252988	-24.1702143825062	0.120290426545709	-0.33290485283739	ALLEVIATING	AGGRAVATING	26.6501413770095	0.453195279383099	1.14776918964163e-56
CSM2	RAD52	MMS	BLMC	DNA_repair	DNA_repair	2.81214434763232	-6.86294311948539	0.0889734487819416	-0.303969417979896	NEUTRAL	AGGRAVATING	7.21907414275794	0.392942866761837	8.8137958997517e-05
MUS81	RAD52	MMS	BLMC	DNA_repair	DNA_repair	4.19756509008207	-9.96537645852855	0.111854879601708	-0.33719734439812	NEUTRAL	AGGRAVATING	10.4260943458492	0.449052223999827	3.18043131869136e-09
PSY3	RAD52	MMS	BLMC	DNA_repair	DNA_repair	-0.871463490087265	-15.2562465884161	-0.0138689281917261	-0.251348002574472	NEUTRAL	AGGRAVATING	10.3673926289519	0.237479074382746	3.93846381339607e-09
CLA4	RAD54	MMS	BLMC	DNA_repair	DNA_repair	-14.1488736422172	0.619767684501314	-0.139277378087627	0.00506624323217377	AGGRAVATING	NEUTRAL	-11.2809851259933	-0.144343621319801	2.14400494114959e-11
CSM3	RAD54	MMS	BLMC	DNA_repair	DNA_repair	10.1073502754266	-3.53070362340661	0.078341946538168	-0.0275546912955014	ALLEVIATING	NEUTRAL	9.62756384578407	0.105896637833669	5.89521099379322e-08
MAG1	RAD54	MMS	BLMC	DNA_repair	DNA_repair	-11.8838563032637	-0.569769205007992	-0.202297662241558	-0.00601911850140815	AGGRAVATING	NEUTRAL	-9.7970423204657	-0.19627854374015	7.3645340904724e-09
MMS4	RAD54	MMS	BLMC	DNA_repair	DNA_repair	11.0677274410895	-7.5433862907298	0.0948943939394311	-0.0680883580078316	ALLEVIATING	NEUTRAL	13.0916859240113	0.162982751947263	3.69842574078698e-14
RAD18	RAD54	MMS	BLMC	DNA_repair	DNA_repair	11.2867956833256	-0.0660686196893629	0.133591748922621	-0.00074538240840387	ALLEVIATING	NEUTRAL	8.21552044757348	0.134337131331025	5.77101287614474e-06
RAD5	RAD54	MMS	BLMC	DNA_repair	DNA_repair	14.8188005511243	-7.6300872035189	0.129473719559763	-0.0775951256069875	ALLEVIATING	NEUTRAL	15.4443587761269	0.207068845166751	1.83631627181461e-19
RAD51	RAD54	MMS	BLMC	DNA_repair	DNA_repair	16.5559139495415	-19.1209894321378	0.167593666240525	-0.246906731807318	ALLEVIATING	AGGRAVATING	25.2624456430859	0.414500398047843	3.78543410941476e-51
CLA4	RAD55	MMS	BLMC	DNA_repair	DNA_repair	-19.3816771098552	2.19060796049077	-0.417936745161715	0.0226267382164572	AGGRAVATING	NEUTRAL	-18.4261655439853	-0.440563483378173	1.34737019154181e-28
MAG1	RAD55	MMS	BLMC	DNA_repair	DNA_repair	-7.01371876893213	3.94204267526877	-0.158604497381644	0.0519597889478938	AGGRAVATING	NEUTRAL	-8.04462657238507	-0.210564286329537	3.04928408569941e-06
MMS4	RAD55	MMS	BLMC	DNA_repair	DNA_repair	13.5890851473967	3.06211022854091	0.138789627061737	0.0320068150896189	ALLEVIATING	NEUTRAL	7.30691319326832	0.106782811972118	6.98013941561159e-05
RAD18	RAD55	MMS	BLMC	DNA_repair	DNA_repair	8.44216619681132	-3.26189973240431	0.102034642321582	-0.0371469933394688	ALLEVIATING	NEUTRAL	8.38126123336791	0.139181635661051	3.51329290173679e-06
RAD5	RAD55	MMS	BLMC	DNA_repair	DNA_repair	10.5377265923785	-6.89395439294022	0.0890010116744556	-0.067224785064643	ALLEVIATING	NEUTRAL	12.1101228167115	0.156225796739099	3.25618128628378e-12
RAD51	RAD55	MMS	BLMC	DNA_repair	DNA_repair	15.087764830626	-1.97440626195538	0.189091172355195	-0.0260640435835179	ALLEVIATING	NEUTRAL	11.8200211228751	0.215155215938713	1.1703963935669e-11
RAD54	RAD55	MMS	BLMC	DNA_repair	DNA_repair	17.3587510648725	-2.09151889552624	0.147737318172221	-0.0173796657606136	ALLEVIATING	NEUTRAL	13.88158018254	0.165116983932835	7.25315903764455e-16
CLA4	RAD57	MMS	BLMC	DNA_repair	DNA_repair	-15.5830290620226	-0.0141991053429533	-0.449014367360151	-0.000195102827430819	AGGRAVATING	NEUTRAL	-14.0595124130257	-0.44881926453272	4.01662075176326e-17
