Barcode_x	Barcode_y	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS	GIS_xy.NoDrug	GIS_xy.DMSO	GIS_xy.MMS	GIS_xy.4NQO	GIS_xy.BLMC	GIS_xy.ZEOC	GIS_xy.HYDX	GIS_xy.DXRB	GIS_xy.CSPL	W_x.NoDrug	W_x.DMSO	W_x.MMS	W_x.4NQO	W_x.BLMC	W_x.ZEOC	W_x.HYDX	W_x.DXRB	W_x.CSPL	W_y.NoDrug	W_y.DMSO	W_y.MMS	W_y.4NQO	W_y.BLMC	W_y.ZEOC	W_y.HYDX	W_y.DXRB	W_y.CSPL	W_xy.NoDrug	W_xy.DMSO	W_xy.MMS	W_xy.4NQO	W_xy.BLMC	W_xy.ZEOC	W_xy.HYDX	W_xy.DXRB	W_xy.CSPL	W_x_SE.NoDrug	W_x_SE.DMSO	W_x_SE.MMS	W_x_SE.4NQO	W_x_SE.BLMC	W_x_SE.ZEOC	W_x_SE.HYDX	W_x_SE.DXRB	W_x_SE.CSPL	W_y_SE.NoDrug	W_y_SE.DMSO	W_y_SE.MMS	W_y_SE.4NQO	W_y_SE.BLMC	W_y_SE.ZEOC	W_y_SE.HYDX	W_y_SE.DXRB	W_y_SE.CSPL	W_xy_SE.NoDrug	W_xy_SE.DMSO	W_xy_SE.MMS	W_xy_SE.4NQO	W_xy_SE.BLMC	W_xy_SE.ZEOC	W_xy_SE.HYDX	W_xy_SE.DXRB	W_xy_SE.CSPL	SE_GIS_xy.NoDrug	SE_GIS_xy.DMSO	SE_GIS_xy.MMS	SE_GIS_xy.4NQO	SE_GIS_xy.BLMC	SE_GIS_xy.ZEOC	SE_GIS_xy.HYDX	SE_GIS_xy.DXRB	SE_GIS_xy.CSPL	Z_GIS_xy.NoDrug	Z_GIS_xy.DMSO	Z_GIS_xy.MMS	Z_GIS_xy.4NQO	Z_GIS_xy.BLMC	Z_GIS_xy.ZEOC	Z_GIS_xy.HYDX	Z_GIS_xy.DXRB	Z_GIS_xy.CSPL	FDR.neutral_xy.NoDrug	FDR.neutral_xy.DMSO	FDR.neutral_xy.MMS	FDR.neutral_xy.4NQO	FDR.neutral_xy.BLMC	FDR.neutral_xy.ZEOC	FDR.neutral_xy.HYDX	FDR.neutral_xy.DXRB	FDR.neutral_xy.CSPL	Z_GIS_xy.NoDrug_Class	Z_GIS_xy.DMSO_Class	Z_GIS_xy.MMS_Class	Z_GIS_xy.4NQO_Class	Z_GIS_xy.BLMC_Class	Z_GIS_xy.ZEOC_Class	Z_GIS_xy.HYDX_Class	Z_GIS_xy.DXRB_Class	Z_GIS_xy.CSPL_Class
MPH1	SRS2	NA	no	DNA_repair	DNA_repair	-0.12888	-0.262447	NEUTRAL	AGGRAVATING	-0.357074588047356	-0.503959762571668	-0.185486132153145	-0.1462228489712	0.0095202528549172	-0.0363796727295119	0.107840101055008	-0.0748183162096897	-0.0374288187774636	1.00100543629664	1.00545267443139	0.929438110952651	0.973861837139367	1.02215927329423	1.01666095363716	0.931374063847834	0.973504085949258	0.99175948744501	0.973499643122592	0.97001352094636	0.893473260455573	0.864589616445846	1.01477757729011	1.05168089121545	0.950685645896238	0.94930841489764	0.972284069723704	0.617391536540734	0.47132479113981	0.64485630278329	0.695900322039949	1.04624319070658	1.03272495755236	0.991984502305367	0.848953726726516	0.926779920145035	0.00448956050161595	0.0071904525981765	0.00762982808553489	0.00750980929990864	0.00676962237922505	0.00910315732206024	0.00703485523619337	0.00612971226232329	0.00528946282526711	0.00435624937672816	0.00607399855698986	0.0068582506576722	0.00722383152393574	0.00607921018865468	0.00700023352748588	0.00569317452567391	0.00762441884668953	0.00601910343544488	0.0205054140622775	0.0274532799914425	0.0157985476134455	0.0164194686376957	0.00974729461567169	0.0105470917734971	0.00870652420084336	0.0126183145690397	0.00881608322177538	0.0214215694790705	0.0290236189688896	0.0187456604381205	0.0193421111353674	0.0129990010822623	0.015219923031408	0.012343044294387	0.0158234007080611	0.0117224433352631	-16.6689274750026	-17.3637809644573	-9.89488381940106	-7.55981846799696	0.732383418900398	-2.39026653777673	8.73691274883038	-4.72833353525416	-3.19291957376082	4.41421181757955e-15	1.53556224988911e-17	0.000174235186848751	0.00334485999153684	0.654418787648416	0.611398617069293	0.0102186978736937	0.408474480817185	0.525337991234834	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MUS81	SRS2	NA	no	DNA_repair	DNA_repair	-0.096968	-0.285344	AGGRAVATING	AGGRAVATING	-0.120388758838401	-0.214714760108086	-0.30823492744078	-0.421211202694628	-0.0613828810647564	-0.0294405326698816	0.0313743718610597	-0.00614840315151048	-0.313040697718059	1.02486354079471	1.04738268544202	0.961670699879329	0.990823429457209	1.13640404201614	1.0895501693981	1.05111075324676	0.903683361074625	1.03439265175228	0.972139902974673	0.968766155671055	0.889535787929595	0.863521582070078	1.03124680676174	1.0391894867994	0.9651415232273	0.937516096188934	0.973596001887207	0.875996967218724	0.800152895641688	0.547286849793546	0.434525332197501	1.11111035118041	1.10354112781815	1.0462906344698	0.83875458596598	0.694215768366549	0.00355116394117238	0.00529715715227434	0.00528362949682634	0.00711671043271223	0.00604537832636474	0.00896228272363411	0.00584306312351893	0.00782957019257248	0.00581156218632866	0.0038357535635562	0.00487189563467659	0.00509540438545571	0.00676034744087624	0.00558607793645217	0.00622886764323852	0.00506073795641545	0.00666983036806305	0.00596701670452282	0.00502206753937157	0.00681611239731421	0.0110849267904099	0.0173200559162628	0.00582750544447649	0.00645047760701897	0.00503622333901557	0.00788921157412654	0.00876241222327016	0.00712812921082857	0.00977988878771637	0.0132681514873411	0.0199180717993564	0.00965575540954913	0.0122727649801312	0.00896478837813287	0.0128355182634932	0.0119976537097692	-16.8892503597599	-21.9547241046105	-23.2311884390875	-21.1471876865229	-6.3571288274402	-2.39885084718431	3.49973368446587	-0.47901479514059	-26.0918263929524	1.28149969377371e-15	3.09043479289433e-30	8.10029934323584e-43	1.21003005010934e-27	0.166349365445842	0.374475844897923	0.502782958345244	0.655486046567605	3.89412695192368e-28	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING
NGL3	SRS2	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00291934661804572	-0.00110235872142081	0.000886552314370178	0.000779763929930353	-0.00725340633599544	0.00103349670322771	0.00365779919742532	-0.0115040489133215	0.00783386575088479	0.972488731948946	0.964553086651574	0.934007847663516	0.909940202515895	0.968010072915487	0.9681778083316	0.94994774807334	0.95646460226088	0.95677356062448	0.995233866162099	0.999304107898294	0.954007275660449	0.968355148000352	1.03265324541555	1.02583278525339	0.995149993989137	0.983123233481247	0.998517274528879	0.970848240746987	0.962899470858629	0.890128460943948	0.878646061709509	0.992212821925085	0.993695445169184	0.949047548618622	0.92901488249782	0.963343881183611	0.00355553702123808	0.00478099542813742	0.00471132876282352	0.00634350632872609	0.0052813816098156	0.0078213224211012	0.00431946232815512	0.00557073954651958	0.00509447057997253	0.00291204716098321	0.00393642157331574	0.00368631069362976	0.00465573317765541	0.004968986435567	0.00511135187201753	0.00413298036375355	0.0044961447904022	0.0043113209569802	0.00225992617900859	0.00305559151170141	0.00322141663027664	0.00400507981038009	0.0037475447836327	0.00414753009470629	0.00322777412660818	0.00395562117385898	0.00302258110014974	0.00499555730826665	0.00672950905049353	0.00666257715024004	0.00863141604697022	0.00789795659194409	0.00997563007586885	0.00661169311467092	0.00803360154531828	0.00716081391014398	0.584388575267625	-0.163809679599132	0.133064472557475	0.0903402090325682	-0.9183902508902	0.103602147971359	0.553231847574549	-1.43199147336672	1.0939909693488	0.416520893493153	0.979072955477881	0.582848239252197	0.726056155460589	0.380948838993068	0.553642520442482	0.582478423642107	0.6319574133538	0.619170001252683	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
PSY3	SRS2	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING	0.0284873994389357	0.0105830012301359	0.0584242879811919	0.0696455284252488	-0.0081167553512904	0.00423495927788175	-0.0126205417232235	0.0464227898664724	0.0145940938609031	0.990556650117167	0.990743681819745	0.924120776521157	0.949035507259045	1.00215150188873	1.00181357052868	0.9674421334272	0.98525478066369	0.987567521048288	0.977191010410009	0.968631386026008	0.885658650243266	0.89218667700688	0.988666504713601	1.03031498526436	0.958655076854928	0.951212538808845	0.984925959767997	0.99648605819025	0.970483693419178	0.877218483987158	0.914760445138714	0.98238142769232	1.03678161303792	0.915112155911206	0.98410146956679	0.987287283039315	0.00346664812977349	0.00458073894397719	0.00478822126785859	0.005566963198128	0.00487791830894609	0.00603695302115862	0.00454113988954587	0.00554487867645783	0.00462646555441068	0.00281921942153043	0.00373498750714896	0.00356062271994004	0.00488697050413202	0.00501358861554649	0.00541101676441845	0.00422784760622804	0.00475543214385025	0.00412581940441053	0.00218736240818236	0.00316413375889599	0.00319786347651985	0.00381661842593248	0.00348855451849402	0.00355489470788641	0.00321266911376229	0.00362480982069268	0.00295017641047619	0.00483720409646499	0.00651927952920444	0.00662889800710815	0.00812343280615976	0.00752127366090461	0.00847174487970763	0.00681756970443652	0.00798164538507701	0.00667717674970879	5.88922833745101	1.62333907952975	8.8135747327148	8.57341103042529	-1.0791729854853	0.499892210874498	-1.85117897878047	5.81619298111984	2.18566834576298	0.0160898181037412	0.954078131964885	8.7199858960496e-06	0.00664640835719212	0.541932094854501	0.4880799610464	0.470314711066266	0.263259786530545	0.798168060361054	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD18	SRS2	NA	no	DNA_repair	DNA_repair	0.146476	0.588229	ALLEVIATING	ALLEVIATING	0.131976761511486	0.180649775321689	0.336340151656623	0.316224549821447	0.0120808438950263	0.0152498860068916	0.0438159277151351	0.156702734254841	0.13970202940157	0.98686175251055	0.985323781857535	0.922977730846285	0.899835066551805	1.02654349856528	1.01310845674759	0.970575301041658	0.982037177188842	0.981304777598765	0.925990249386399	0.887184729985734	0.676263317603492	0.619297000688057	0.942186083876364	0.886214133457005	0.898065150703411	0.884124398945155	0.878650582353302	1.0454933786977	1.05423124892812	0.960129227044155	0.872841750289546	0.978699174144991	0.911805181979565	0.915024929348513	1.02418195429883	1.00136174985781	0.00561534210871629	0.00694272555104219	0.00801309083361038	0.00916140841330682	0.00725641776576375	0.0129605681081622	0.00706094402204041	0.00961627720225107	0.00751376770837875	0.00478906814610615	0.00671708062303174	0.00527560033213081	0.00813241116665455	0.00690574283543757	0.00798781275840476	0.00744346216006985	0.00674357404633749	0.00740566268008363	0.00511440018412145	0.00720362190587195	0.00758304173278758	0.0107138634262671	0.00983290937026529	0.0112613339016739	0.00913974062789285	0.00916126885188501	0.00759955610125695	0.00875384306291647	0.0117266632178392	0.0119969245501113	0.0160011669758653	0.0136332673023134	0.0186269866124168	0.0135018402277725	0.014635595366186	0.0127288267265798	15.0764367790158	15.4050450640448	28.035531127309	19.7625929595267	0.886129760910385	0.818698500417991	3.24518191416666	10.7069600063477	10.9752479472322	1.69466294893951e-12	1.74235935028823e-14	2.02981452293759e-64	1.93156960354016e-24	0.755943970511432	0.538911711811533	0.577099856523521	8.94882155228412e-06	7.2583619919805e-05	ALLEVIATING	ALLEVIATING	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING
RAD5	SRS2	NA	no	DNA_repair	DNA_repair	0.103222	0.583739	ALLEVIATING	ALLEVIATING	0.0474283075577947	0.088358970705177	0.276107749245253	0.261790851584806	-0.0403226366665351	-0.0753117665398844	0.118059808553785	0.0808044799527121	0.0722464023015363	0.981788386225301	0.977327258943479	0.912866024108235	0.897038430025986	1.02386349595041	1.00498160884747	0.95383689008649	0.974210065107856	0.974600723878722	0.942286608264151	0.907717540707622	0.732119039357285	0.667104269257443	0.987094438725111	0.905834314605085	0.939531282954442	0.884178978365256	0.890798026208903	0.972624458833214	0.975640386390971	0.94445203813044	0.860565798472589	0.970203173294972	0.835108323651033	1.01422211078383	0.942258308148501	0.940436723901645	0.00512115032723718	0.00630285192478763	0.00715907481575898	0.00861526171328466	0.00682085875468944	0.0115947731814942	0.00586971967960437	0.00878613749478517	0.0068560864667896	0.00430672406617325	0.00602706440761534	0.00415819982964526	0.00744055050764857	0.00742949605052369	0.00805996389083983	0.00644467499357152	0.00738905017809147	0.00708640209368672	0.00427122557541093	0.00573443874569461	0.00566394598966181	0.00737638198193656	0.00719803982444015	0.00933648606020997	0.00597943968523464	0.00770025620156769	0.0061671032273867	0.00775011459020576	0.0101578203434472	0.00980191957227348	0.0132665905207793	0.0119525008568945	0.0166888459559695	0.0102910561208647	0.0136113087307676	0.011386871536987	6.11969113562946	8.69861522626525	28.1687425824503	19.7330920235131	-3.37357320859557	-4.51270068275426	11.4720789749094	5.9365694769716	6.34471040328019	0.122613120092695	1.2835257979289e-05	2.66769051348565e-67	7.56085686841691e-26	0.610318038120228	0.0948671674954369	2.50817712967897e-07	0.0179549500993241	0.00424642182451398	NEUTRAL	ALLEVIATING	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	ALLEVIATING
RAD51	SRS2	NA	no	DNA_repair	DNA_repair	0.015776	0.039516	NEUTRAL	NEUTRAL	0.0093324958166644	0.0306162539333551	0.0402916157137597	0.0942012989264561	-0.0116641772994198	-0.0251901352643764	0.0431124810181205	0.00679503287886198	0.00645467822911161	0.963536431671534	0.939299521377759	0.868997287289309	0.90181802535393	1.06040920738531	0.989809540931826	1.02027016123187	0.889290287278851	0.958722421135828	0.967431885407507	0.960169827044348	0.882128294217612	0.856864519899676	1.02715997128789	1.03951299077147	0.968240615640958	0.943077220442953	0.96514095418942	0.941143048794689	0.931621028492125	0.805960946689803	0.866740597361733	1.07768656205295	1.002885599272	1.03110569510276	0.843493785484656	0.931161298635086	0.00463801661628432	0.00577337989601962	0.00610344938833545	0.00717741213098066	0.00708669352427742	0.00787476644487703	0.0065608158407068	0.00652862576647313	0.00626180162470026	0.00375464544152021	0.00482972730165298	0.00477222794065967	0.00638872791105436	0.00551167099087604	0.0064233918877284	0.00490573245814189	0.00649245712236469	0.00530774205393501	0.00426596070964575	0.00586311156243059	0.00637366679388042	0.00746247152165028	0.00635362683806143	0.00686246258532813	0.00554574627191489	0.00773762924668105	0.00569623663830978	0.00719803161453642	0.0093459038395015	0.00990948113433307	0.0119508326621942	0.0106331958455101	0.011897307686827	0.00965099457416698	0.0118878739142956	0.00980574539394859	1.29653443002632	3.27590080736248	4.06596623653307	7.88240464820973	-1.09695875716848	-2.11729711691557	4.46715420745553	0.571593619502536	0.658254724122755	0.750245746489095	0.570469868540219	0.301013362827026	0.00132990488280984	0.53029448865236	0.409044260691348	0.31690605931348	0.313008839223529	0.799383030605951	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD52	SRS2	NA	no	DNA_repair	DNA_repair	0.022368	0.001066	NEUTRAL	NEUTRAL	-0.0676520057471081	0.0319866561756814	0.0407071766719727	-0.00401395274420935	-0.0114538782876557	-0.0501977173826761	-0.0262082627407508	-0.176392781153472	-0.223405792290678	1.00485592507496	1.00689598012038	0.946839039795667	0.928553675176557	1.04675834819308	1.04375269364641	0.990990654637191	1.01106167197476	1.00246941956783	0.867883679221107	0.802219527389361	0.733321576679529	0.716334768644849	1.00710842814456	0.946856810993925	0.976458806776837	0.743173849953803	0.848428893489176	0.804446051594082	0.839738273478098	0.735044674196663	0.661141329337714	1.04274527640827	0.938086629589681	0.941453289413276	0.575001814148742	0.627118228109994	0.00936836346340034	0.0115124883622375	0.0136210857029815	0.0147480796319416	0.0120629225172559	0.022861540407745	0.0117225234530395	0.016749287398014	0.0125058895518101	0.00857945774976112	0.00976222263187623	0.0102387077947481	0.011405979423372	0.0116604343052875	0.0120954373443296	0.010503118776387	0.0160318623342183	0.0120369977384818	0.0196658158782601	0.0214602202056446	0.0231682539145295	0.0331780197066576	0.0210847380427687	0.0224471902631724	0.0188851557532616	0.0440319479653094	0.0325249232669611	0.0232737855227139	0.0259772371363991	0.0285989593820071	0.0378930069476702	0.0263013430142837	0.0337376878849077	0.0242182756518936	0.0497095483447565	0.0367854431392796	-2.90678994532641	1.23133403324336	1.42337964567982	-0.105928588611418	-0.43548644194463	-1.48788255893291	-1.08216881818758	-3.5484687957757	-6.07321193453626	0.448667906198224	0.870645501726955	0.385989892913014	0.738142472128438	0.727405840499817	0.470662133529104	0.582478423642107	0.188598923853319	0.0303819836220804	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD54	SRS2	NA	no	DNA_repair	DNA_repair	-0.793093	-0.422068	AGGRAVATING	AGGRAVATING	-0.598707104758366	-0.845002690349951	-0.723476750651872	-0.703102322233805	-1.0529163252741	-1.01955116390199	-0.873456590885144	-0.750766825463357	-0.864732396329155	0.96392145871171	0.949010702353017	0.875536419459039	0.874819169058483	1.07369035646928	1.00838095748181	1.02375179066427	0.885135930575973	0.960898461094685	0.941202278173851	0.925852173999415	0.841377322805019	0.816741929989077	1.02101708866582	1.02009838632538	0.968293519642058	0.858830132863508	0.935569707435564	0.307977203863842	0.032436013523545	0.0113215143171115	0.0110760035933338	0.043868150891482	0.00842886712850087	0.118006788940774	0.00102564636808424	0.0338613197007264	0.00345688890569587	0.00496565093589019	0.00516635581214667	0.00577604008446976	0.0055272984564439	0.00803191378018134	0.00574106695764524	0.00562359413571892	0.0048294604733261	0.00337875772494583	0.00449253888085326	0.00446532144122447	0.00548776171448411	0.00504543137575479	0.00640830866697804	0.00454343735719999	0.00592854424599852	0.00501336613464142	0.0397958992725333	0.056372600082329	0.0566699507512662	0.0672271660497138	0.0323561241920439	0.0397182031800476	0.0300920474358929	0.0711683956295953	0.0551250758355005	0.0400956118013295	0.0567986090774325	0.0571051945190088	0.0677344228076469	0.0333051538304178	0.0411477338966768	0.0310204593782077	0.0716651758932351	0.0555944607947333	-14.9319857675426	-14.8771722419817	-12.6691933500208	-10.3802807064657	-31.6142159449349	-24.7778204861077	-28.1574357180139	-10.4760340863717	-15.5542905528292	2.38630548613125e-11	8.27268632902481e-13	3.45693285998461e-12	6.78507295664113e-06	1.73712055094695e-48	2.29770058264989e-35	2.68711509478312e-35	5.16730046488887e-05	9.32759438675004e-10	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING
RAD55	SRS2	NA	no	DNA_repair	DNA_repair	0.063174	0.121524	ALLEVIATING	ALLEVIATING	0.0658620916561842	0.0537154458360323	0.0808159715383796	0.151150380974355	-0.0202989753532731	0.0539523590553812	0.023095813242558	0.0366012762835667	0.0790421993235614	0.917573978877002	0.883223118856198	0.779921295580495	0.803882956690702	0.979451463136093	0.894049599895842	0.938004413104581	0.733720211524816	0.895054443202916	0.956233412187977	0.94227713593867	0.87189389615034	0.838891226066923	1.01076020499447	1.01798189743482	0.953466826041015	0.907411207453797	0.952328440013202	0.941608830715419	0.882170854105575	0.757223313787392	0.822445886390987	0.967882314000491	0.958508632692524	0.916443735057784	0.687765915669729	0.928594065178281	0.00363738227523589	0.0055270396567438	0.00516147903771637	0.0066327507216604	0.00538474030427573	0.00800677710208442	0.00538293340528673	0.00744084216878796	0.00479395525432731	0.00361643729494325	0.00463301474294509	0.00467298914095576	0.00609902683819431	0.00539138397957684	0.00612070865833976	0.00480954125653231	0.00739314970221621	0.00525072709384229	0.00284027480194171	0.00404143571493111	0.00456096742690022	0.0052031335630976	0.00448102586990632	0.00492136125657552	0.00389677904602735	0.00683283573989955	0.00368499663888392	0.00569854343931316	0.00807588557417879	0.00819307862586667	0.01019585403687	0.00847585755206911	0.010870467285187	0.0079830116174812	0.01240837324008	0.00777979450219503	11.5577063433112	6.65133815265757	9.86393213452542	14.8246905485081	-2.39491700144463	4.9632051355236	2.89312033468457	2.94972399487	10.1599340832537	7.32497667936494e-07	0.0829838479825009	5.85366994924385e-08	1.44099108398881e-13	0.682295473876885	0.0162336494279342	0.601228549767731	0.322768061803916	0.000391298571435158	ALLEVIATING	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING
RAD59	SRS2	NA	no	DNA_repair	DNA_repair	0.020293	0.133782	NEUTRAL	ALLEVIATING	0.0283826791000747	0.0234554764635394	0.0857719804409995	0.0456315964893728	0.0353278526221274	0.0333847819278045	0.0362177562155226	0.0380613500894285	0.0364064889709294	0.986593190683302	0.987495941370691	0.907329052497265	0.955953644525767	1.00611410561429	0.999323020894392	0.982725781163032	0.98610013292591	0.993372034419906	0.975961844535414	0.975534163027644	0.891523523178792	0.895927124349623	1.0245500940983	1.03300391044044	0.972430451845022	0.961694390125508	0.982321510198972	0.991247934003292	0.986748068181124	0.894669860595282	0.899817062651846	1.06607857236741	1.06577386954202	0.991855958743198	0.986336421697352	1.01212732359083	0.00415878101570265	0.00571826367377405	0.00524864130363244	0.00742412445940771	0.00549918031445239	0.0085823029156798	0.00502358977664616	0.00589795475356358	0.00535873044426255	0.00345551118185218	0.00453963479354655	0.00418923736900905	0.00597132998992898	0.00552320069496015	0.00594377888201689	0.00492710303808415	0.00564542011171406	0.00480765372227477	0.00251530951109454	0.00334437457590051	0.00348501228250555	0.00445692843247435	0.00391266452069297	0.00441175257843649	0.00323608415274477	0.0039791751238923	0.00326708087818664	0.0058129542099577	0.00781980806621212	0.00740139184360433	0.0103057944995744	0.0083333063315761	0.0109820111481332	0.0074920526768904	0.00888040609412391	0.00768158801059016	4.88266001673549	2.99949516214931	11.5886284976408	4.42776114847402	4.23935605106284	3.03995156055541	4.83415664270995	4.28599206905789	4.73944826522041	0.580490926981409	0.515514885638108	1.20965916273414e-10	0.294765610503456	0.711498510281029	0.605290405968555	0.379620306434099	0.605481580720074	0.725166964586777	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD61	SRS2	NA	no	DNA_repair	DNA_repair	-0.05088	-0.147588	NEUTRAL	AGGRAVATING	-0.0424691374970545	-0.0907316128572374	-0.213294909128224	-0.101387970105486	0.0156863185134434	-0.0168164378045828	0.0418876976270459	-0.0812645648865573	-0.462696417482681	0.973349121615027	0.967282056685323	0.927742498121475	0.953642964076704	0.947065544369236	0.951226060132714	0.932934673896472	0.931506070325885	0.94825499753031	0.98024121370276	0.982231897940178	0.905518275644466	0.8823031605206	1.05128596483955	1.07266566067858	0.9785854385272	0.977345113608348	0.980208396238768	0.911826871919929	0.859750719043953	0.627029561693774	0.739522479783163	1.01255704378446	1.00513996949056	0.955186021937834	0.830605724197197	0.466822492573721	0.00573586455299991	0.00792462550481453	0.00862857812421732	0.00944878062012788	0.00806660738794918	0.0126312693372596	0.00751336093642993	0.00902990221245105	0.0122830789942307	0.00487247067009871	0.00608242377122484	0.00599209369190269	0.00850618775431429	0.00712372576841707	0.00784571893466591	0.00670086809832197	0.00803919513240208	0.0108277688922965	0.00473955978711433	0.00646077890611792	0.0096600244843887	0.00915255209153115	0.00674965472248767	0.00712947613508708	0.00591892642056124	0.00770554602064996	0.0190351856774678	0.00872877905581631	0.0116990778013519	0.014206600909587	0.0154858174466822	0.0122672615450924	0.0160784044142551	0.0113984315955423	0.0141681984063565	0.0251040997959437	-4.86541556676884	-7.75544999339628	-15.0137890467724	-6.54715002643969	1.27871395386682	-1.04590215367847	3.67486502646797	-5.73570206710955	-18.4311097089187	0.344454678976592	0.00116880945210115	1.34230905670107e-18	0.0128028083890225	0.710304681035457	0.606172681783262	0.502782958345244	0.100396827555286	4.02867329854697e-14	NEUTRAL	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING
RTT101	SRS2	88633	no	DNA_repair	DNA_repair	-0.073297	-0.037976	AGGRAVATING	NEUTRAL	-0.327138282967414	-0.454437654235302	-0.0182809512262046	-0.425502032655483	-0.0245549273382473	-0.1223503514892	-0.00525325644864093	-0.460042122453018	-0.397070507416418	0.885911325242582	0.832170476523615	0.756458911951981	0.773435644753532	0.931177597351244	0.907784152420118	0.910192511845793	0.790814562942661	0.887842973817357	0.967231287258484	0.954307960915893	0.854055020080956	0.847768177013345	1.0139068282195	1.03228459812484	0.960177595071728	0.93546994435213	0.965513440790984	0.528467315779253	0.336144661320925	0.620278249049295	0.2274586701101	0.916757186964629	0.811619170516794	0.8676875767808	0.274434663167225	0.458623633329941	0.00480596019933051	0.00637916641214453	0.00590578738151712	0.00797585688512202	0.00576489463703976	0.00815492976431402	0.00530692608675084	0.00708442933308098	0.00634072508341712	0.00402055437345235	0.00505211969219074	0.00439880644808899	0.00640282149060076	0.00499882579412303	0.0057959909979523	0.00451112184676805	0.00673369469672467	0.00545545133914647	0.00924667011119606	0.0121900589010922	0.0052946475094807	0.0146652886636172	0.00459865526294592	0.00500486724740973	0.00398744586877239	0.0128596860434672	0.00850902756868313	0.0111535820736829	0.0146815453782195	0.00900525502267687	0.0179299388328837	0.00864124741144766	0.0109749937410561	0.00785538705256645	0.0161896491502925	0.0119252059192783	-29.3303335920486	-30.9529850249602	-2.03003148496848	-23.7313711229795	-2.84159521988893	-11.1481021653345	-0.668745717236762	-28.4158179205945	-33.2967422201502	2.03583842337592e-44	5.72753792984439e-56	0.0417041751930688	7.88244047085382e-33	0.533606531199505	2.58593486800221e-05	0.585986598154607	3.97686627898537e-41	1.21894995565726e-45	AGGRAVATING	AGGRAVATING	NEUTRAL	AGGRAVATING	NEUTRAL	AGGRAVATING	NEUTRAL	AGGRAVATING	AGGRAVATING
