Barcode_i	Barcode_j	C_ij.HetDipl	C_ij.NoDrug	C_ij.DMSO	C_ij.MMS	C_ij.4NQO	C_ij.BLMC	C_ij.ZEOC	C_ij.HYDX	C_ij.DXRB	C_ij.CMPT	C_ij.CSPL	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
968	PSY3_donor_2	RAD18_recipient_1	8502	4416	3904	1476	185	4591	3960	474	4833	5612	4076	0.10590022526341	0.0626772031467413	0.0589943344808093	-0.0714509108876618	0.125388811842401	0.0605378042743581	-0.268647216436816	0.085256186415772	0.0864536874100099	0.0849352209563893	NA	no	DNA_repair	DNA_repair	-0.026991	0.010341	NEUTRAL	NEUTRAL
969	PSY3_donor_2	RAD18_recipient_2	35727	26562	24074	7601	1015	27927	27307	7242	28549	34938	24025	0.0840281114744353	0.070950450872447	0.052028197626962	-0.099422414000245	0.173804554991684	0.063410823934934	-0.261599908603903	0.0900346609474453	0.116108801570354	0.0772526969663289	NA	no	DNA_repair	DNA_repair	-0.026991	0.010341	NEUTRAL	NEUTRAL
970	PSY3_donor_2	RAD51_recipient_1	10129	4475	4103	3554	3936	7615	5544	6988	3888	3869	4720	0.0812461476220138	0.0540342824648408	0.101005645537826	0.0474141589129535	0.231926603595945	0.0592001717645215	0.22107317600501	0.0722808011403594	0.096424157315806	0.0836693392706957	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
971	PSY3_donor_2	RAD52_recipient_1	6966	2442	2308	1595	250	2106	1998	5147	2304	2405	2991	-0.00223495210042998	-0.0172712794341399	0.0261764460930327	-0.162856793934131	-0.376772087681636	-0.358417812985267	0.0254840982725366	-0.0148122215919136	0.0241058156846432	-0.00447959008141063	NA	no	DNA_repair	DNA_repair	0.00032	0.003662	NEUTRAL	NEUTRAL
972	PSY3_donor_2	RAD54_recipient_1	9254	3919	3913	2751	3111	7969	6438	7157	2755	2599	4739	0.0400471152703358	0.0745994947613293	0.0614053517942898	0.0155214157377687	0.109773168496943	-0.00879886487791937	0.099874900355032	-0.00456814541118591	0.0108092735621833	0.0635917793073357	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
973	PSY3_donor_2	RAD54_recipient_2	35525	14810	14295	9183	11810	24537	19219	22492	9263	9453	15711	0.00844100377920431	0.0525631120595542	0.0504686519849554	0.0500563149463687	-0.00425908532352526	-0.0969685498711715	-0.00776766382626976	-0.00266774481943066	0.00328404045562927	0.0079569157355619	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
974	PSY3_donor_2	RAD55_recipient_1	15696	4097	4185	3003	4059	6759	5313	6455	2910	2789	4344	0.028750107187619	0.045891572904649	0.044596938513764	0.0550618223793894	0.0788900955578321	0.048570509772672	0.074977568106924	0.0205485723083293	0.0253448371007668	0.0359382884279134	NA	no	DNA_repair	DNA_repair	-0.0063	0.073991	NEUTRAL	ALLEVIATING
975	PSY3_donor_2	CSM2_recipient_1	32875	54410	48510	30735	40555	60182	67503	62431	48599	45381	58682	0.502776590184121	0.411677461297788	0.264127790898271	0.229467152539061	0.699722523657061	0.88637532553634	0.796091424778451	0.367707540733867	0.0590749417940815	0.556488314735191	NA	no	DNA_repair	DNA_repair	0.010588	0.115853	NEUTRAL	ALLEVIATING
976	PSY3_donor_2	RAD57_recipient_1	33721	19453	17827	11099	15103	26235	2025	2960	8105	7209	19240	0.0300626374507434	0.0342694529518406	0.0894804643194288	0.0408932894050212	0.00360602202237337	-0.438007307239456	-0.466187265920703	-0.0106292335116967	-0.0280474168524643	0.0702214001453091	NA	no	DNA_repair	DNA_repair	-0.031662	0.074994	NEUTRAL	ALLEVIATING
977	PSY3_donor_2	RAD59_recipient_1	90481	93552	91161	49908	87266	67897	81810	67880	97351	14800	98342	0.191652588535702	0.0380287020976541	0.0430772478774708	-0.0191671085762697	-0.0286562669216528	0.0137489695035362	-0.0480379535928992	0.133597552534055	-0.0805249121830135	0.171990625070358	NA	no	DNA_repair	DNA_repair	-0.008418	-0.014876	NEUTRAL	NEUTRAL
978	PSY3_donor_2	RAD5_recipient_1	27256	20661	19608	6810	900	24283	17803	19674	19015	20912	17318	0.0712745594212761	0.0178379226819004	0.0560491841245959	-0.147805024279844	-0.0438619981993965	-0.0939615934833944	-0.0262448972269833	-0.00463479843544456	0.00771400299386693	0.0211101739582312	664326	no	DNA_repair	DNA_repair	-0.047156	0.031883	AGGRAVATING	ALLEVIATING
979	PSY3_donor_2	RAD5_recipient_2	79892	51789	47165	18385	2315	59889	49002	53382	55199	56734	48539	0.0966193523921594	0.0558326506074384	0.0648943122445279	-0.10967722853134	0.202457745391123	0.0523635909944609	0.0953700141120882	0.0918272173614343	0.103989843083511	0.0701513671840246	664326	no	DNA_repair	DNA_repair	-0.047156	0.031883	AGGRAVATING	ALLEVIATING
980	PSY3_donor_2	RAD61_recipient_1	26052	22634	22107	14166	18808	22893	29380	14870	28078	0	22905	-0.124083340964621	-0.172052572554303	-0.0431458797138912	-0.187770860514572	-0.188371631329652	-0.292493928730824	-0.207787312662568	-0.162832241100693	-0.218115100548029	-0.162041589231494	NA	no	DNA_repair	DNA_repair	-0.003203	0.005985	NEUTRAL	NEUTRAL
981	PSY3_donor_2	RTT101_recipient_1	14801	4042	3872	2260	2640	9850	12032	8426	4581	1843	5949	0.0573880603603218	0.0573991469729371	0.0380138147978166	0.0151889714820241	0.206432846761211	0.191313880593841	0.195397343945667	0.0551816041421914	0.0112700258023213	0.0966739933941124	NA	no	DNA_repair	DNA_repair	-0.01921	0.00427	NEUTRAL	NEUTRAL
982	PSY3_donor_2	RTT101_recipient_2	11555	3882	3777	1935	3025	6347	6675	6014	2674	0	5605	0.00549561640643911	-0.00198762758450216	0.0181487062236025	-0.00705104657819813	-0.0362253147442663	-0.083462894284752	-0.0197941451568525	-0.0429897536050421	-0.0515139749053537	0.0282320934214974	NA	no	DNA_repair	DNA_repair	-0.01921	0.00427	NEUTRAL	NEUTRAL
983	PSY3_donor_2	RTT107_recipient_1	11287	9250	8945	460	8440	11683	14302	514	5172	2738	9843	-0.0143220908399256	0.0424140810566155	-0.168648278475499	-0.0329354838962198	0.0424210493262054	-0.052902977853146	-0.574914834979746	-0.084753068098669	-0.0384237364117671	-0.0338520492005387	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
984	PSY3_donor_2	SGS1_recipient_1	38417	30923	32616	17289	25679	33666	37827	24637	25368	9072	25853	0.205415075813297	0.32870569597308	0.154423072278248	0.274493728375561	0.0443225293335215	0.0776706101555942	0.0142192219372665	0.136711680834906	-0.0738252941744381	0.177084897734216	NA	no	DNA_repair	DNA_repair	0.11078	0.210915	ALLEVIATING	ALLEVIATING
985	PSY3_donor_2	SHU1_recipient_1	40405	58835	61680	35185	42915	73749	72431	70703	61559	57955	63748	0.393929403319181	0.62984046285508	0.269288959638108	0.410537684925366	0.799119490045031	0.861781026295518	0.746482640270842	0.35186057285264	0.247208941245276	0.528727118633353	NA	no	DNA_repair	DNA_repair	-0.024425	0.095097	NEUTRAL	ALLEVIATING
986	PSY3_donor_2	CSM2_recipient_2	56692	125700	114700	59925	105715	96791	116498	118832	118493	100407	126303	0.370492828841055	0.363998228059438	0.134740423609701	0.0974995830897873	0.644536559655489	0.824787100298512	0.805999575539991	0.326560580584496	0.0466279263400495	0.401083626943496	NA	no	DNA_repair	DNA_repair	0.010588	0.115853	NEUTRAL	ALLEVIATING
987	PSY3_donor_2	SHU1_recipient_2	32964	53465	57850	32460	46765	61439	69600	62598	52811	51236	52674	0.415227589269021	0.653119936667947	0.322156354923399	0.293807906728797	0.737344610692707	0.880848375593718	0.780624309265376	0.475838512195113	0.203748768435943	0.547114524298328	NA	no	DNA_repair	DNA_repair	-0.024425	0.095097	NEUTRAL	ALLEVIATING
988	PSY3_donor_2	SHU2_recipient_1	51942	46390	41590	33245	42510	51387	62699	56227	57307	56987	51051	0.372461007681116	0.296215418623975	0.258930065656641	0.269512175237815	0.438693033371003	0.417855411417549	0.401702584025319	0.375103956155806	0.217061963664355	0.413169211302292	NA	no	DNA_repair	DNA_repair	-0.006561	0.106808	NEUTRAL	ALLEVIATING
989	PSY3_donor_2	SHU2_recipient_2	71283	87975	100360	65980	93010	95754	99218	95135	100601	89889	113972	0.450699312698112	0.557404330323634	0.418646816022854	0.340481218181576	0.480326889133797	0.479371220037485	0.532367767117002	0.408596805945588	0.155309089996138	0.650339669225871	NA	no	DNA_repair	DNA_repair	-0.006561	0.106808	NEUTRAL	ALLEVIATING
990	PSY3_donor_2	SLX4_recipient_1	58976	64840	61635	13670	32465	13366	9227	39308	53268	33460	55723	0.073406871201942	0.00846856681632113	-0.260202796896795	-0.334948007016532	-0.479873267437897	-0.607321305024365	-0.111105452178865	0.00205050596556278	-0.10212676910961	0.00900781274301499	457299	no	DNA_repair	DNA_repair	-0.012712	-0.115031	NEUTRAL	AGGRAVATING
991	PSY3_donor_2	SRS2_recipient_1	36040	36524	36401	24445	32414	33844	41622	22726	35388	16090	34008	0.167511515730249	0.164834506261589	0.181776569300897	0.254018625369245	0.0475704079486806	0.00720041796042348	-0.0622889960636136	0.108226417268676	-0.0281583711544576	0.0817706750852157	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
992	PSY3_donor_2	SRS2_recipient_2	52265	57444	56953	36787	50111	47451	62467	34807	59003	26524	55213	0.23599923779409	0.275589818498661	0.174637326023911	0.299646614897319	0.106792837078519	0.0790779506221557	0.0612726026183266	0.219807588835357	0.0672758970144838	0.18694218293252	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
993	PSY3_donor_2	YBR259W_recipient_1	102420	123108	115045	119585	131383	99056	107592	109602	121566	119497	115159	-0.0564773679830656	-0.0884905961254758	0.0687971966317775	-0.0885487029150348	-0.0474430606288496	-0.12051706562322	0.00352831749231841	-0.0873315041101239	0.0295672961343736	-0.0689813222924819	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
994	PSY3_donor_2	YCL047C_recipient_1	34182	18918	18237	15650	18169	19220	20448	17447	22539	24920	20998	0.110066718059534	0.15276627739431	0.0716930426182507	0.0993203335130508	0.144118101041671	0.159788936514783	0.113999727363256	0.104917226548942	0.117438607832714	0.102753295589325	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
995	PSY3_donor_2	YDL027C_recipient_1	43776	41946	39502	32707	42192	48767	50805	43697	45417	63949	43534	0.0755458216603372	0.155675648281787	0.0437426385985838	0.122889293884349	0.215268923985111	0.186159872960774	0.18267407712431	0.0989819370021907	0.2340335478793	0.0714278651084697	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
996	PSY3_donor_2	YDL027C_recipient_2	77645	83993	79082	66491	85971	57467	66712	57967	83655	78247	76770	0.00762586096342832	0.077701070680656	-0.0175266585469417	0.100924900958939	-0.063869642452045	0.00259664576628404	-0.066583002827808	-0.0310415141869352	-0.069793002203366	-0.00131414432502486	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
997	PSY3_donor_2	CSM3_recipient_1	39245	16245	14571	11296	11706	26963	20902	21857	17553	9212	17272	0.0184119700478009	0.000500462133371016	0.0201675043897068	-0.00265813835275822	0.0414357862950874	0.0110315367340681	0.0551543881229639	0.0656714220727511	8.61132697489442e-05	0.0120453986901956	NA	no	DNA_repair	DNA_repair	-0.009143	0.031175	NEUTRAL	NEUTRAL
998	PSY3_donor_2	YFR057W_recipient_1	92596	82442	81741	71471	89576	58177	74586	67023	87405	100055	78700	0.0223770810322377	0.10824869086812	0.118077385931988	0.07025225829828	-0.0433497054085387	0.0143717515057451	-0.0321854858283614	0.089066665452493	0.0572798689156307	0.104709303766907	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
999	PSY3_donor_2	YKR011C_recipient_1	43508	52590	50740	51664	58459	45981	52582	46683	48538	60674	45226	0.0102195455218554	-0.120439594688287	0.0149257987925002	-0.137226490469983	0.0527687045750198	-0.15371033859804	0.0338360451047028	-0.0759192431467581	0.0343239192839704	-0.0309433457245956	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1000	PSY3_donor_2	YKR011C_recipient_2	39285	41550	39662	35776	43159	36999	41344	33234	46347	52956	41110	0.163165374762375	0.0812899486475643	0.132336473342998	0.0431593811039446	0.0280713547719464	0.0566072556519517	0.0309076949742317	0.0827122015584479	0.0432195932949511	0.096014229836122	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1001	PSY3_donor_2	YLR179C_recipient_1	35453	56756	58939	42880	63621	39396	38409	44160	56972	56600	52278	0.193480997854496	0.124278542569152	0.109765492517173	0.0990790150553071	0.148409995167553	0.0295753793428059	0.0441606796327092	0.115122305995634	0.0848781136415038	0.105376153445513	358113	no	DNA_repair	Neutral	NA	NA	NA	NA
1002	PSY3_donor_2	YLR179C_recipient_2	50290	58798	53457	44805	55417	45536	49256	48475	56257	59306	54277	0.077510725102507	0.0436472977993179	0.0393732988493313	-0.0121810654007262	0.100037732388229	0.0446146879310975	0.0829295924987882	0.0510342871058851	0.0083538712345026	0.029610604760421	358113	no	DNA_repair	Neutral	NA	NA	NA	NA
1003	PSY3_donor_2	YLR356W_recipient_1	84338	36943	16400	14595	41153	28090	23483	27903	42686	41309	42029	-0.373793044314014	-0.629917066621759	-0.430027504062195	-0.516349616231637	-0.174552534178743	-0.399883296066893	-0.276424674610534	-0.36801724755429	-0.265619279045491	-0.328820369715836	31912	no	DNA_repair	Neutral	NA	NA	NA	NA
1004	PSY3_donor_2	YLR356W_recipient_2	57749	8310	8270	7845	18051	8967	1766	7514	11521	10509	10914	-0.463624922865995	-0.480578996724988	-0.320634635876976	-0.35850705864183	-0.468380914822572	-0.436769547112645	-0.411163153891114	-0.506866204779643	-0.362108615499319	-0.491790965941747	31912	no	DNA_repair	Neutral	NA	NA	NA	NA
1005	PSY3_donor_2	CSM3_recipient_2	7803	3336	3047	2650	3442	3917	3592	3360	2866	1261	3155	-0.0263791412322888	-0.0100287116543564	0.00846500342633236	-0.0209342324818886	-0.0856826131833127	-0.0906660769908713	-0.0431853766049634	-0.060438396136995	-0.0359991463344676	-0.0494443184534727	NA	no	DNA_repair	DNA_repair	-0.009143	0.031175	NEUTRAL	NEUTRAL
1006	PSY3_donor_2	FLO8_recipient_1	38077	37490	37000	30015	39367	38545	40275	35786	41864	49035	39160	0.0567340094377302	0.195947202302279	0.0527242812049884	0.158087539891587	0.0776992178697433	0.0392540512313104	0.0805347991708315	0.105814002411657	0.0827053562818497	0.0501493879867251	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1007	PSY3_donor_2	FLO8_recipient_2	27784	42571	41715	35004	46918	24675	33505	33191	36023	37010	35562	0.126782908936819	0.255585091707313	0.0673937221558847	0.265453747021068	-0.0650930514974746	0.103897967860068	0.0700645430624002	-0.00985986675868655	-0.0533751743698968	0.0516080570449647	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1008	PSY3_donor_2	GAL2_recipient_2	41327	55248	53398	43513	59345	31576	49898	38173	52293	61361	49493	0.0441625083477151	0.0407074173009401	-0.0400974840194771	0.0560999904158677	-0.125104853736423	0.120717763263539	-0.0729039285561517	0.0887737709081544	-0.0331702358322615	-0.008773656968324	580890	no	DNA_repair	Neutral	NA	NA	NA	NA
1009	RAD51_donor_1	APT2_recipient_1	2100	1128	1021	859	1030	2304	1438	1840	931	995	1161	0.0583150677293036	0.083463732476966	0.0746089680399392	0.0590533754616271	0.0956604434751763	0.031307701450542	0.0358883622539387	0.0681310750222223	0.0372273295684812	0.0853942994216696	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1010	RAD51_donor_1	GAL2_recipient_1	1225	932	874	772	855	1579	1162	1460	827	878	988	0.0576842523399395	0.0271058592771328	-0.00968664755419751	0.00738911912700491	-0.0431316281749852	-0.00077221754759127	-0.0482599575313565	0.0348504413856405	0.019869213003641	0.0772417148181331	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1011	RAD51_donor_1	HO_recipient_1	2170	1909	1659	1610	1751	3003	2914	3020	1612	1572	1894	0.0136247533584291	-0.126104941511735	0.00966329473848315	-0.106509240008425	-0.0378094956345534	-0.185113935337549	0.0617113434089924	0.00393790272131067	-0.0680961663478979	-0.0158860799685009	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1012	RAD51_donor_1	HO_recipient_2	2390	2378	2187	1919	2267	3862	3270	3660	2047	2273	2635	0.0443083757727131	0.0411844143126811	0.0681235610996573	0.0118580556569509	0.146646435579212	-0.0437836914304763	0.0087662231563852	0.0119747532290355	-0.00331971519931584	7.74562897343234e-05	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1013	RAD51_donor_1	MAG1_recipient_1	245	120	100	5	150	252	222	248	117	114	164	-0.153406539506697	-0.259252741231238	-0.148319465842778	-0.0527375750675043	0.0449795102404943	-0.05149738169757	0.0353633592907568	-0.0917154435283672	-0.181832875163903	-0.0437933523148848	103964	no	DNA_repair	DNA_repair	0.009276	-0.184353	NEUTRAL	AGGRAVATING
1014	RAD51_donor_1	MAL13_recipient_1	1580	1148	997	802	1057	2029	1519	1777	1045	1111	1248	0.123695710404659	0.119970568032648	0.032224135886675	0.0910763251024496	0.208033181305948	0.129643923438102	0.210625446909942	0.117772915934032	0.13046967426423	0.143487613590624	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1015	RAD51_donor_1	MMS1_recipient_1	435	120	95	30	168	447	235	351	156	178	92	-0.0996754848869057	-0.131479223066677	-0.0653240685830382	0.0494875551944133	-0.0549609797108886	-0.247877107459808	-0.0692176485300934	0.0504252560783813	0.169545484129562	-0.254031304704081	NA	no	DNA_repair	DNA_repair	-0.029456	-0.053317	NEUTRAL	NEUTRAL
1016	RAD51_donor_1	MMS4_recipient_1	675	415	402	315	424	681	522	622	351	359	426	0.00474048316217074	0.0374903523491838	0.106927344949716	0.0918885040836658	-0.187474427308467	-0.107011182381145	-0.0758455449839953	0.0783834315439881	0.160118807517822	0.00844239623027171	NA	no	DNA_repair	DNA_repair	-0.007728	-0.011084	NEUTRAL	NEUTRAL
1017	RAD51_donor_1	MPH1_recipient_1	270	87	154	151	100	42	43	196	14	99	164	-0.0938041393540049	0.141265116129162	0.189236435311245	0.0290952214150114	-0.572746713363126	-0.734063780404336	0.104645458985893	-0.259352340733037	-0.150641486049051	0.067803026076903	NA	no	DNA_repair	DNA_repair	-0.035461	0.027277	AGGRAVATING	ALLEVIATING
1018	RAD51_donor_1	MUS81_recipient_1	225	114	119	92	108	233	168	225	88	87	122	0.0403453371400986	0.0781399132222982	0.113515342461077	0.147316427350232	-0.0614625874984231	0.0500525837605699	0.1784546215741	0.105147192083384	0.179684498140616	0.0711330236698251	NA	no	DNA_repair	DNA_repair	-0.015306	-0.039076	NEUTRAL	NEUTRAL
1019	RAD51_donor_1	NGL3_recipient_1	9195	7098	7087	5913	7966	10237	7932	9818	6328	6436	7334	0.0132192436946194	0.0269113434210871	-0.0126867388800955	0.0210257443930952	-0.120543162968746	0.0620623302901888	-0.0824375860145968	0.0974342282662437	0.0731327616280499	-0.0263307531348024	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1020	RAD51_donor_1	CLA4_recipient_1	705	293	285	20	288	574	431	529	265	293	306	-0.00655266707011898	0.04038011781533	-0.187637562067877	0.041155773841226	-0.0161042944430648	0.0479354632062753	0.0557649678933402	0.0972204726076999	0.111534944629566	0.0956926109758667	NA	no	DNA_repair	DNA_repair	0.007916	-0.221307	NEUTRAL	AGGRAVATING
1021	RAD51_donor_1	NGL3_recipient_2	1760	1540	1424	1514	1713	2100	1889	2352	1309	1331	1568	-0.00907167513820273	-0.0446825536864869	0.018981407584762	0.0427389455770805	-0.201345144937366	-0.0930203451462615	-0.130623408078295	-0.0181382088630612	0.00528233044763443	0.0280969562469999	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
1022	RAD51_donor_1	PSY3_recipient_1	1370	1294	1074	793	1039	1851	1511	1857	1126	1110	1259	0.00993943469577063	-0.0860759680371715	0.104979871321915	-0.0214620233338756	-0.117781568368419	-0.225246881385863	0.02400557452254	-0.0119514693322972	-0.018490261693381	-0.103724403529789	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
1023	RAD51_donor_1	PSY3_recipient_2	5300	2994	2589	2022	2454	4585	3829	4550	2542	2584	3245	0.112900191491277	0.0908045495873918	0.135490891335702	0.0812514540671502	0.264465185364299	0.0948530942212205	0.14828720838884	0.0916255639983254	0.10875929129565	0.0929071867122434	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
1024	RAD51_donor_1	RAD18_recipient_1	320	114	91	64	82	191	140	281	85	87	156	0.0331940896753347	-0.00613859737289346	0.0811674883686085	0.119619909627128	-0.0112831774042799	0.0132827596829561	0.312245069514353	-0.025174476436276	-0.0543568668570358	0.135663968200131	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING
1025	RAD51_donor_1	RAD18_recipient_2	800	419	372	215	209	843	563	670	398	398	427	0.059340390262026	0.0733497768649337	0.114285435653207	0.110673900005211	0.179491363202527	0.0307477118272906	0.15161824635768	0.0705675909024137	0.0573215777573519	0.0851233452127432	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING
1026	RAD51_donor_1	RAD51_recipient_1	220	1	1	1	1	2	2	2	2	2	2	-0.184946278922139	-0.222807695905156	-0.0955748250501775	-0.146588011285579	-0.588251061830464	-0.399125899821322	-0.500743573222451	-0.128447609118132	-0.100326531635234	-0.207867747884659	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
1027	RAD51_donor_1	RAD52_recipient_1	170	125	86	55	73	256	169	225	85	107	128	0.32792329090131	0.245554105703018	0.11449805632605	0.159613730762126	0.280071894226319	0.208570702945008	0.250793322214822	0.19325521779	0.259061760396235	0.290139071706031	NA	no	DNA_repair	DNA_repair	0.097295	0.129464	ALLEVIATING	ALLEVIATING
1028	RAD51_donor_1	RAD54_recipient_1	235	141	131	133	127	74	349	370	96	132	139	0.254476739579602	0.306883953363489	0.278727528431318	0.284966598560392	-0.519585858890475	0.629316232345544	0.59217137789634	0.184169590835137	0.253128347943146	0.212989352631397	NA	no	DNA_repair	DNA_repair	0.093879	0.23091	ALLEVIATING	ALLEVIATING
1029	RAD51_donor_1	RAD54_recipient_2	1045	820	816	504	639	461	1000	1220	635	693	799	0.375385522447493	0.47150628707863	0.234596676659539	0.34999690597824	-0.434507815970725	0.34368436957957	0.260609261109804	0.331454136505669	0.326541188808008	0.368741591823406	NA	no	DNA_repair	DNA_repair	0.093879	0.23091	ALLEVIATING	ALLEVIATING
1030	RAD51_donor_1	RAD55_recipient_1	660	251	299	252	317	426	344	385	190	208	240	0.178294850570968	0.255747805199082	0.193710773822008	0.259152035441614	0.138409976290183	0.211249962060482	0.126084692010262	0.166617159478111	0.148286744472445	0.133909893208464	NA	no	DNA_repair	DNA_repair	0.074524	0.170775	ALLEVIATING	ALLEVIATING
1031	RAD51_donor_1	CSM2_recipient_1	780	620	585	468	553	1128	998	1214	538	569	628	-0.00872011882182566	0.0205897502888293	0.149925209672509	0.0590414350747667	0.0257567097685583	0.0707369201300041	0.282298230889071	0.025196222136361	-0.0413031749134465	0.0438705896117687	NA	no	DNA_repair	DNA_repair	-0.039356	0.05057	AGGRAVATING	ALLEVIATING
1032	RAD51_donor_1	RAD57_recipient_1	640	515	490	261	422	799	664	718	335	439	412	0.374255906019353	0.358940804560965	0.16653496546339	0.289998567752971	0.174184502694805	0.372549178722967	0.16719389823534	0.276079151714951	0.33855860808498	0.220646448389593	NA	no	DNA_repair	DNA_repair	0.060628	0.177705	ALLEVIATING	ALLEVIATING
1033	RAD51_donor_1	RAD59_recipient_1	2705	2074	1940	1417	1759	3160	2636	3249	1708	1738	2142	0.135879922894146	0.0185030514866901	0.14372871190606	-0.00022919033487373	-0.00226654853924158	0.0579216473790903	0.138629779009387	0.0317968839702221	0.299689536007034	0.0411094530255981	NA	no	DNA_repair	DNA_repair	-0.007629	0.060943	NEUTRAL	ALLEVIATING
1034	RAD51_donor_1	RAD5_recipient_1	540	15	15	193	159	173	50	34	50	10	42	-0.401200836261107	-0.417260311679914	0.167029718657863	0.100229580058065	-0.831512894667902	-0.579744481464593	-0.790723334509404	-0.265634944162881	-0.286866980081948	-0.321758358599272	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING
1035	RAD51_donor_1	RAD5_recipient_2	2965	75	60	940	771	472	179	147	165	82	204	-0.291131983026998	-0.31542958665739	0.129645431877437	0.0922444306988302	-0.565684368097294	-0.425068132208556	-0.539610233577938	-0.231881432912078	-0.215149284654562	-0.263468580847397	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING
1036	RAD51_donor_1	RAD61_recipient_1	390	141	236	133	136	415	225	488	125	114	70	-0.287144433390463	-0.0787899280929206	-0.0731382334667541	-0.195524657669457	-0.449969244934277	-0.736347951393293	0.171387940002348	-0.348702163020843	0.0749872727022494	-0.49522037875073	NA	no	DNA_repair	DNA_repair	0.013541	0.007331	NEUTRAL	NEUTRAL
1037	RAD51_donor_1	RTT101_recipient_1	395	87	77	10	36	258	258	237	91	101	77	0.0399188884878821	0.0230412763334363	-0.0316449375177692	-0.0106859366066833	-0.0332301056771122	-0.00590755637184609	0.0384955788902281	0.0451612507992836	0.116807303226993	-0.0306325742532184	NA	no	DNA_repair	DNA_repair	-0.030037	-0.053213	NEUTRAL	NEUTRAL
1038	RAD51_donor_1	RTT101_recipient_2	390	96	86	5	104	244	213	156	80	82	143	0.00311041974599569	0.00750972349821658	-0.0532532092390858	0.0533699027034659	-0.167603878205654	-0.0944335865201987	-0.253476748961198	0.015347279624611	0.0960632849580217	0.0144930200430632	NA	no	DNA_repair	DNA_repair	-0.030037	-0.053213	NEUTRAL	NEUTRAL
1039	RAD51_donor_1	RTT107_recipient_1	420	35	35	40	240	73	468	509	103	121	41	-0.371208454562642	-0.393806844270622	-0.0826462370932434	0.0999158914298897	-0.919444922920416	-0.184759032468772	0.110421179699149	-0.0620545194204551	0.0664856802144943	-0.431460859683812	NA	no	DNA_repair	DNA_repair	-0.072994	-0.144334	AGGRAVATING	AGGRAVATING
1040	RAD51_donor_1	SGS1_recipient_1	1050	529	639	403	549	1041	867	862	499	551	576	0.0948179460793195	0.214222062738077	0.153438038483634	0.25646905394875	-0.118795929369591	0.0303016833232194	0.00851879747874462	0.125261984828591	0.201506680894902	0.189974836561856	NA	no	DNA_repair	DNA_repair	0.067819	0.086282	ALLEVIATING	ALLEVIATING
1041	RAD51_donor_1	SHU1_recipient_1	980	784	657	591	644	1200	1056	1142	654	651	804	0.105915303995589	0.0443186722673757	0.168145607091717	0.204603327340512	-0.0183784651089973	0.170989578602362	0.0682181985098967	0.0542961256052891	0.0101637134672359	0.042809200265608	NA	no	DNA_repair	DNA_repair	-0.032974	0.042974	NEUTRAL	NEUTRAL
