Barcode_i	Barcode_j	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS	C_ij.HetDipl	C_ij.NoDrug	C_ij.DMSO	C_ij.MMS	C_ij.4NQO	C_ij.BLMC	C_ij.ZEOC	C_ij.HYDX	C_ij.DXRB	C_ij.CMPT	C_ij.CSPL	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Z_GIS_ij.NoDrug	Z_GIS_ij.DMSO	Z_GIS_ij.MMS	Z_GIS_ij.4NQO	Z_GIS_ij.BLMC	Z_GIS_ij.ZEOC	Z_GIS_ij.HYDX	Z_GIS_ij.DXRB	Z_GIS_ij.CMPT	Z_GIS_ij.CSPL	SE_GIS_ij.NoDrug	SE_GIS_ij.DMSO	SE_GIS_ij.MMS	SE_GIS_ij.4NQO	SE_GIS_ij.BLMC	SE_GIS_ij.ZEOC	SE_GIS_ij.HYDX	SE_GIS_ij.DXRB	SE_GIS_ij.CMPT	SE_GIS_ij.CSPL	FDR.Internal_ij.NoDrug	FDR.Internal_ij.DMSO	FDR.Internal_ij.MMS	FDR.Internal_ij.4NQO	FDR.Internal_ij.BLMC	FDR.Internal_ij.ZEOC	FDR.Internal_ij.HYDX	FDR.Internal_ij.DXRB	FDR.Internal_ij.CMPT	FDR.Internal_ij.CSPL
MPH1_donor_2	MAG1_recipient_1	NA	no	DNA_repair	DNA_repair	-0.010536	-0.179167	NEUTRAL	AGGRAVATING	118	65	65	5	78	70	124	40	78	36	109	-0.0678981341007315	-0.109585456268676	-0.337969095588754	-0.0723361004601246	-0.0744088236609906	-0.0119507628829045	-0.0727498837887257	-0.0407115762961217	-0.170502914111444	0.0220257605406068	-3.23508798336134	-3.40838096263702	-4.78982270221538	-2.20167129902965	-2.3032747125846	-0.395201526820049	-1.72395211849761	-1.30500197076736	-4.01517031473924	0.584598352412761	0.0209880332312272	0.0321517628076093	0.070559834173494	0.0328550862665129	0.0323056660390689	0.0302396677944673	0.0421994804891251	0.0311965630765926	0.0424646778956167	0.0376767407053096	0.00646072146254356	0.00888985239007875	0.000110386073154424	0.0331833107669261	0.175225252784463	0.80528302458433	0.287214379804955	0.408794622824013	0.00950992149644227	0.69985903468746
MPH1_donor_2	MAL13_recipient_1	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	756	611	605	572	607	716	562	440	424	515	576	-0.0155228449244552	-0.0188538912720604	-0.024772381745624	-0.0241380558474262	-0.0184357547532901	-0.050364231498786	0.0303575631695959	-0.0656847886868389	0.000176618597658718	-0.0109400356234859	-1.3650662588263	-1.05986781538214	-1.5336126121927	-1.23277517527057	-1.10475488236516	-2.57359375590312	1.35759237947758	-3.77967320839146	0.00874971421773368	-0.528676715911173	0.0113714955769267	0.0177889082000877	0.0161529590645485	0.0195802578861376	0.0166876427047972	0.0195696120971946	0.0223613240826218	0.0173784306381326	0.0201856418693941	0.0206932427591988	0.253035646523916	0.421559347202947	0.217764819390575	0.235446638742485	0.520006325285609	0.0913837399643756	0.397987297342345	0.0165899982904639	0.987132700561911	0.734370963016418
MPH1_donor_2	MMS1_recipient_1	NA	no	DNA_repair	DNA_repair	0.000146	0.038943	NEUTRAL	NEUTRAL	282	145	115	70	204	273	279	184	173	87	258	-0.00518871399238019	-0.0373704322848293	-0.000170180306597656	0.0925630983433917	0.00847912020104402	0.0322006675236387	0.0892361297228658	0.112838836202269	0.178742873615316	0.0738029789150455	-0.32727874424592	-1.4960816929766	-0.00636618134463513	3.61108107361468	0.396388670939075	1.40096380595979	3.45296328808963	4.53437605985793	4.61809909175498	2.78472271971904	0.0158541123846446	0.0249788714481741	0.0267319288259153	0.0256330712206182	0.0213909246723836	0.02298465341264	0.0258433473737383	0.0248851958268773	0.0387048588746046	0.0265028106362029	0.790290488881927	0.254127480929092	0.99764885393739	0.000415537401093592	0.803531947185079	0.346110889449022	0.0320638101510739	0.00400421452912009	0.00265554403111458	0.0690700925356984
MPH1_donor_2	MMS4_recipient_1	NA	no	DNA_repair	DNA_repair	-0.080646	-0.256879	AGGRAVATING	AGGRAVATING	174	10	10	5	103	125	140	102	73	25	83	-0.27739652115231	-0.419016726590418	-0.392559623377465	-0.00321368089486529	-0.0542389154100581	-0.00863351957746605	0.0636343591915838	0.00440773173465825	-0.073499719485562	-0.0400659192760219	-7.1868820465992	-7.14924179818352	-5.42506293855288	-0.104777689382891	-1.96469440155634	-0.311885723627131	2.10738703574106	0.149382728338964	-1.50548270370838	-1.09267386393941	0.0385976170686665	0.0586099531137528	0.0723603814045666	0.0306714235997464	0.0276067949127826	0.0276816760865518	0.0301958577671551	0.0295063009202555	0.04882136427374	0.036667774894489	1.33402293417844e-09	3.72549259820842e-08	1.18452771947326e-05	0.929785559030958	0.248340728635787	0.848229000293061	0.190253269674242	0.923137948864859	0.334160904784224	0.479863262528274
MPH1_donor_2	NGL3_recipient_1	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	3954	4035	4232	3774	4774	3796	3286	2813	3411	2763	3706	-0.00533289402775572	-0.00710372030865369	0.000408418417433332	-0.00876895090659757	-0.0105417614648311	0.0124670490240373	0.0572062850055056	0.00978775122452702	0.0459786771668401	0.0250960745302251	-0.514225773187633	-0.443021440580335	0.0298477778674066	-0.504596813459935	-0.671464397407476	0.65762209281294	2.88513515846654	0.66362572459858	2.64122946680948	1.36510588954502	0.0103707248952102	0.0160347099665158	0.0136833776788228	0.0173781337350713	0.0156996580988252	0.0189577709755921	0.0198279393731803	0.0147489026746929	0.0174080585366105	0.0183839764537163	0.671617260931531	0.743178286435106	0.97427954216409	0.63306434577586	0.699618489884791	0.652546603596652	0.0731713366753059	0.672543467165825	0.08486285755259	0.371492474749376
MPH1_donor_2	CLA4_recipient_1	NA	no	DNA_repair	DNA_repair	0.011907	-0.284782	NEUTRAL	AGGRAVATING	330	175	172	10	160	192	0	167	85	41	0	0.00795837916375708	0.0264391048324902	-0.418747593067089	0.00340305596310209	0.0152799012604273	-0.870598355936177	0.103587312941177	-0.0283632217694735	-0.0806539754023831	-0.721061143923264	0.516861410503201	1.1505711095691	-7.7210962474931	0.128809807496284	0.623573035137308	-4.49369220743053	3.72435236428431	-0.990292355534215	-2.10384112271691	-3.31990507426662	0.0153975108259853	0.0229791141221961	0.0542342148892457	0.026419230253102	0.0245037876871356	0.193737869829313	0.0278135103258638	0.0286412609478065	0.0383365333681786	0.217193301553223	0.654527431723572	0.366918710127056	4.43899052910362e-10	0.889189918677512	0.701132551517107	0.00308803662992977	0.0207898105679029	0.531052462637011	0.17581027467828	0.031035176372178
MPH1_donor_2	NGL3_recipient_2	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	864	1130	1056	926	1048	925	1037	903	1102	783	952	0.00322524199707197	0.00423168713782762	-0.0233719931316885	-0.0210391319804362	-0.00689041003472468	0.0151103359434905	0.093944237138201	0.044879617165156	0.0686312544563429	0.0161406318984645	0.296006125849278	0.251944602620866	-1.47545355365929	-1.08651255158083	-0.372190793818996	0.769915457954415	4.43518824968392	2.67759963145228	3.51283539196014	0.820832730335695	0.0108958623333161	0.0167961015787093	0.0158405481987036	0.0193639106606041	0.0185131124927169	0.0196259677440912	0.0211815670157622	0.0167611380872555	0.0195372816538514	0.0196637284332747	0.794224904854039	0.83467031789799	0.235840898980498	0.296471916270099	0.835244388099115	0.599902099187546	0.00591876416740478	0.0891123237108331	0.0221183581703487	0.589667783037266
MPH1_donor_2	PSY3_recipient_1	NA	no	DNA_repair	DNA_repair	-0.04872	0.051748	AGGRAVATING	ALLEVIATING	578	788	621	426	581	570	592	309	743	609	881	0.00107156172129708	-0.026178083519502	0.000348365953649399	-0.0194849411454466	0.0271625850292398	-0.0391520343521828	0.00151740559200175	0.0547531768131095	0.0809435099429183	0.0605302353781252	0.0886683277853541	-1.48572383335282	0.0200906151623556	-0.919643859435651	1.23769676873823	-1.86204729222427	0.0597726725486514	3.02132105864361	3.89942499591793	2.77763084173202	0.0120850561644862	0.0176197506776385	0.0173397355349349	0.021187485726707	0.021946074123576	0.0210263372555992	0.0253862764922662	0.0181222636556508	0.0207578066067826	0.0217920374690184	0.931784983042466	0.257471650634344	0.98057462180023	0.378020634213404	0.454002117996308	0.223508205404141	0.967272322255961	0.0550961508340271	0.0111166418397399	0.0697788348476259
MPH1_donor_2	PSY3_recipient_2	NA	no	DNA_repair	DNA_repair	-0.04872	0.051748	AGGRAVATING	ALLEVIATING	1258	1089	1165	747	866	746	1287	398	1069	509	1319	0.0502766929523715	0.0837265709737498	0.0837979792686653	0.0636608282004376	0.0606999574918419	0.085820835973175	-0.00157654038008048	0.105631395030772	0.0383326909140503	0.132266119288008	4.64145282906775	5.29355743486865	5.46862994995134	3.34422912845156	3.43433896055419	4.62689322180722	-0.0711094408723724	6.46692796614104	1.94448345593785	7.03574168348235	0.0108321025342554	0.0158166926502475	0.0153233954455834	0.0190360246727214	0.0176744224111317	0.018548263782853	0.0221706198324645	0.0163340917950266	0.0197135598130157	0.0187991721751988	8.37769212393639e-05	4.13603532385854e-05	9.34270479072715e-06	0.00107478825261307	0.039956168199241	0.0020907309792846	0.968036279850009	4.06728958928936e-05	0.203607182719938	4.52464791318155e-06
MPH1_donor_2	RAD18_recipient_1	NA	no	DNA_repair	DNA_repair	-0.054811	0.001512	AGGRAVATING	NEUTRAL	188	64	32	23	14	79	91	129	89	78	82	-0.0175742839259714	-0.151989568967382	-0.0197324566841739	-0.095031849799661	-0.0485544781264571	0.0284458911817743	0.169093835876161	0.0447475823279474	0.015033244978446	0.0464851803589199	-0.885827067825426	-4.17136495875166	-0.545680224119777	-1.78183943506016	-1.60013257416869	0.914120750641071	5.61822468818346	1.56076527251123	0.466432266227655	1.25824712046239	0.0198394072209982	0.0364364112155911	0.0361612090964151	0.0533335652639499	0.0303440345570631	0.0311183081248569	0.0300973786669316	0.0286702831720171	0.0322302852245403	0.0369443963772691	0.460524271984233	0.00135006553346292	0.664780682766113	0.085238417508727	0.348381336597967	0.535274762474715	0.000491558590857108	0.321341696337774	0.754349981230795	0.409878227800741
MPH1_donor_2	RAD18_recipient_2	NA	no	DNA_repair	DNA_repair	-0.054811	0.001512	AGGRAVATING	NEUTRAL	425	196	254	78	82	112	300	204	277	354	216	-0.03254355845117	0.000142861256731797	0.00381780221762229	0.0465491950193306	-0.198934714994462	-4.39933191441755e-05	0.0681355614615048	0.0447600530986549	0.106844439509759	0.0095282139337699	-2.34388385032705	0.00692620380648185	0.157756145459689	1.68506588087642	-8.43098163689522	-0.00195436190445773	2.63892727444509	2.22705926827677	4.95813125478519	0.356340050011083	0.0138844586717166	0.020626198812992	0.0242006560600065	0.0276245549492225	0.0235956764659401	0.0225103237245008	0.0258194161397768	0.0200982765641837	0.0215493366390093	0.0267391047777918	0.0488105225231397	0.984350885528373	0.892049982177719	0.0979945680342782	5.81573105989395e-07	0.989045890536124	0.101171983207933	0.157266016141395	0.00125743193894589	0.812736663129128
MPH1_donor_2	RAD51_recipient_1	NA	no	DNA_repair	DNA_repair	-0.035461	0.027277	AGGRAVATING	ALLEVIATING	119	26	42	37	47	11	11	47	11	21	33	-0.0637780400636608	-0.0252386833891122	0.029014008550913	0.0363298226168657	-0.38365197559278	-0.324307285200251	-0.00188504991071614	-0.176427805640742	-0.0296361046241506	-0.0692073414035937	-2.33095707381962	-0.707207902211612	0.830907529850011	0.943508616390567	-6.77932167082318	-5.85779516781878	-0.0482436818906337	-2.94058880416511	-0.579778761190225	-1.38723003156814	0.0273613104162193	0.0356877847521	0.034918456637588	0.0385050247403643	0.0565914990055628	0.055363370672623	0.039073508423123	0.059997441801739	0.0511162302035879	0.0498888719453117	0.0500755413564424	0.595043254256387	0.496349260618428	0.351026054420085	5.92763674532518e-05	0.000112656700439623	0.979335045501552	0.0623990567123001	0.714738191953777	0.369024974942868
MPH1_donor_2	RAD54_recipient_2	NA	no	DNA_repair	DNA_repair	-0.009842	0.044666	NEUTRAL	ALLEVIATING	801	365	286	211	240	875	552	702	235	205	412	0.00794133902071514	-0.0293164628809272	0.00903340009774345	0.00047970659192953	0.0298432588359816	-0.0125790610348875	0.14201382323303	0.068476121201372	0.0828748414665142	0.0650378414817604	0.652808888886364	-1.51889324601639	0.49746028199726	0.021473385498403	1.85035551129963	-0.64859739344594	6.96668739296369	3.19158557214986	3.37699247496403	2.97305744625988	0.012164875748341	0.0193012003692924	0.0181590378662496	0.0223395883227266	0.0161283918975228	0.0193942515989095	0.0203846986699106	0.0214552045224488	0.0245410204733717	0.0218757432903216	0.573859938026114	0.246869396716842	0.681432880390722	0.972226516047577	0.265770078998997	0.678720801664259	1.55403073909104e-05	0.0427531127497704	0.0277896786429101	0.0523090712147332
MPH1_donor_2	RAD55_recipient_1	NA	no	DNA_repair	DNA_repair	-0.054417	0.02409	AGGRAVATING	NEUTRAL	242	82	77	69	68	181	150	163	45	55	74	0.0457290351613497	0.0449568869168975	0.112037993144504	0.0607656418517116	0.0968056507513317	0.104294176563432	0.211129930573323	0.0788413339295475	0.167064943089518	0.0648596078763468	2.51542438882568	1.59733900929941	4.21618089595106	1.83121919648051	4.09807561771436	4.03764993432392	8.23062426096714	2.40693391969184	4.56273863982418	1.80658649138995	0.0181794512943791	0.0281448625840644	0.0265733363699119	0.0331831612340562	0.0236222216917812	0.0258304157764722	0.0256517517844405	0.0327559195890353	0.0366150586911452	0.0359017451893184	0.032635175534455	0.212372586703959	0.000629199615122406	0.0723413293861089	0.0143391229025231	0.00720798518144961	3.32401451307745e-07	0.126408554158256	0.00298642121916669	0.237555427892571
MPH1_donor_2	CSM2_recipient_1	256914	no	DNA_repair	DNA_repair	-0.032718	0.058414	NEUTRAL	ALLEVIATING	349	264	286	206	281	429	379	183	151	241	127	-0.0386120462554828	-0.0416569353623462	-0.00168141715794878	-0.0320014875200163	0.0275899363472092	-0.0318168670182903	0.00952764134533068	-0.14442161283732	-0.0196595796907203	-0.187928901121019	-2.74140736335177	-1.97863751169545	-0.0845535202398522	-1.35049337874254	1.2928881312919	-1.43209965972761	0.355882850471259	-6.50274083131286	-0.86142562505179	-6.28871396266756	0.0140847532445065	0.0210533435842179	0.0198858327031107	0.023696145441167	0.0213397707655034	0.0222169363718318	0.026771847344468	0.0222093447338209	0.0228221440354045	0.0298835186711693	0.0210991649670522	0.13032802114404	0.951915430851125	0.193235505020038	0.434473637329791	0.350964838260323	0.822357587790078	3.74166234677919e-05	0.583601194628591	4.32221317893372e-05
MPH1_donor_2	RAD57_recipient_1	NA	no	DNA_repair	DNA_repair	-0.043391	0.027261	AGGRAVATING	NEUTRAL	403	164	218	83	127	0	263	231	65	40	229	-0.0325730070010102	0.00376460093859388	-0.0371064856526385	-0.0381795914773839	-0.997955331218419	0.030176643190441	0.054877864593542	0.0185917423428305	-0.00799271595288786	0.0548498680196809	-2.14512877476858	0.173069276677052	-1.49689411302087	-1.3908424953459	-4.9607872250171	1.21653496980917	2.11811787606053	0.430413803923616	-0.146272863417469	2.19727175050038	0.0151846394417623	0.021751988630649	0.0247889849588321	0.0274506938097896	0.201168743175631	0.0248054054666218	0.0259087868592134	0.0431950420115473	0.0546425069295069	0.0249627147880958	0.0715033174446497	0.882468331465367	0.229057355030934	0.180129973261727	0.00333615898406317	0.412154864071517	0.188013124563341	0.783518797942416	0.932741649924298	0.151148874983003
MPH1_donor_2	RAD59_recipient_1	NA	no	DNA_repair	DNA_repair	-0.031176	-0.015236	AGGRAVATING	NEUTRAL	1325	1001	1174	695	1031	815	871	0	661	0	977	-0.0145939582682311	0.013038254413409	0.00173522544640869	-0.0209951257101314	-0.0379173888393031	-0.0229180618849721	-0.836017365835591	-0.0691015419287478	-0.100384870050056	-0.00955176598529872	-1.26849315436925	0.761614177148661	0.105792680892167	-1.05323584493397	-1.86554486103835	-1.11160939078163	-4.14961134461571	-3.7486656923273	-0.416195268599509	-0.44028586570665	0.0115049562687532	0.0171192380664732	0.0164021313362631	0.0199339263006641	0.0203251015996466	0.0206170099632366	0.201468835610438	0.0184336368191444	0.241196567149477	0.0216944642771312	0.288512930977963	0.547127678657366	0.925366740041955	0.311716135531048	0.273312787036688	0.47114102270996	0.0102491559670407	0.0175013314276977	0.795307064036232	0.77812162303353
MPH1_donor_2	RAD5_recipient_1	NA	no	DNA_repair	DNA_repair	-0.083854	0.023236	AGGRAVATING	ALLEVIATING	166	115	120	69	50	273	134	144	77	59	112	-0.00238946684286401	0.0200419402542246	0.0827768398745541	0.0549307652964088	0.0782424105804942	0.0241422813512053	0.119058010205349	-0.026019643094093	-0.0225347360675231	0.0627480238836177	-0.145860213384952	0.824970467451984	3.01263413786365	1.47084635639491	3.260389953035	0.834731149225116	4.01928291271932	-0.850996768940177	-0.647839167944812	1.84256382024389	0.0163818959770597	0.0242941305718814	0.027476565718416	0.0373463652798148	0.0239978688768994	0.0289222240880991	0.0296217043663638	0.0305754898770034	0.0347844606849131	0.0340547356863395	0.910339978547303	0.51506772590034	0.0144805577422618	0.148157771357188	0.0510777919646803	0.57041843043251	0.0126122929918058	0.590544785222621	0.682074928076605	0.22837974455677
MPH1_donor_2	RAD5_recipient_2	NA	no	DNA_repair	DNA_repair	-0.083854	0.023236	AGGRAVATING	ALLEVIATING	1343	679	762	321	177	686	486	684	625	585	506	-0.0106080968441222	0.017628834808363	0.0251339244506892	-0.0605015945188777	-0.0433282404998916	-0.0786109707938929	0.0666014619761959	0.00552916698460593	0.0567828665906043	-0.0437682065985513	-0.951969745826768	1.0504519675807	1.54538200414397	-2.53376705162648	-2.55160247914882	-3.79737411422677	3.10271731524989	0.323834009526362	2.93092082330405	-2.0148558844754	0.0111433129998362	0.0167821426894597	0.0162638909883071	0.02387812031893	0.0169807957367816	0.0207014027138856	0.0214655268943932	0.0170740775272272	0.0193737292864133	0.0217227479820211	0.427263240571938	0.409377343386727	0.208316843519446	0.0141583829474852	0.132791988632837	0.0124888159623673	0.0540313798753793	0.835905137481952	0.0560058091522159	0.191235142840723
MPH1_donor_2	RAD61_recipient_1	NA	no	DNA_repair	DNA_repair	0.000631	-0.022065	NEUTRAL	NEUTRAL	385	269	267	206	236	412	496	214	394	48	505	-0.0319126356514841	-0.0737905820530917	-0.0515460956309316	-0.0725955343865046	-0.025159896978175	-0.0483979530016625	0.0134226025408077	-0.00266968171437543	0.402347167809361	0.0827446769739218	-2.22230692948564	-3.53690226927621	-2.616185423451	-3.08308457914144	-1.17793671282104	-2.22533073329473	0.475431408782316	-0.131735671099408	2.97174190592645	3.04265067300379	0.0143601386595462	0.0208630537219204	0.0197027684539796	0.0235463972923897	0.0213592943528516	0.0217486561784039	0.0282324690646459	0.0202654428530666	0.135391019996378	0.0271949316127815	0.0618326664147609	0.00661854206451003	0.0350117576096568	0.00280727086464313	0.492191832318002	0.144932091589458	0.765251536735259	0.934783333729668	0.0526890639427188	0.0470453225992789
MPH1_donor_2	RTT101_recipient_1	NA	no	DNA_repair	DNA_repair	-0.046863	-0.022049	AGGRAVATING	NEUTRAL	166	40	45	18	14	123	142	107	59	18	37	0.0288034669133514	0.0306895679393167	-0.0264314076168607	-0.120239834732761	0.0343285458749446	0.0228652446638971	0.131544215756818	0.108279971570876	0.0802638922489259	-0.054155374696168	1.23331472818312	0.89606985224882	-0.618429178996344	-2.23422605659892	1.33402958898779	0.813677457786724	4.25118666854835	3.33724452449619	1.43342462084557	-1.15591112632403	0.0233545146710312	0.0342490798706113	0.0427395868670953	0.0538172197829425	0.0257329718608354	0.0281011160443016	0.0309429404100329	0.032445920811638	0.0559944981282507	0.0468508118512452	0.292348578892859	0.480287402004297	0.622598267904618	0.0306523482944069	0.42023753816292	0.579919476628035	0.00833395568156726	0.0341324396596449	0.347243872447339	0.454644251380774
MPH1_donor_2	RTT101_recipient_2	NA	no	DNA_repair	DNA_repair	-0.046863	-0.022049	AGGRAVATING	NEUTRAL	309	59	45	60	73	145	244	191	24	0	144	-0.0478226752630988	-0.128272819278745	0.020343296005834	0.0104731107006071	-0.0752076382164185	0.0199534595459205	0.09991816123895	-0.148309712840417	-0.0507998126123798	0.0378722000869993	-2.41260248698995	-3.93349522020365	0.735224751792294	0.338138091805379	-3.26763754670384	0.873796115089401	3.85114872767937	-3.38202060793928	-0.22697382061365	1.28119396748181	0.019822028502824	0.0326103915469113	0.0276694928404438	0.0309728804722629	0.0230159058774076	0.0228353722354088	0.0259450279135698	0.0438523977329592	0.223813532657804	0.0295600830539634	0.042527621878891	0.00251496223578126	0.546612362101352	0.731484027785925	0.053766268349868	0.552988445865254	0.0168323628954557	0.0320774417599217	0.891247428302082	0.401442315525867
MPH1_donor_2	RTT107_recipient_1	NA	no	DNA_repair	DNA_repair	-0.047325	-0.066767	AGGRAVATING	AGGRAVATING	237	100	181	41	154	135	209	110	21	0	142	-0.0794101360196405	-0.0220492713140542	-0.1205415939595	-0.00942900017164339	-0.143072699880849	-0.101006747833485	-0.0302360502182678	-0.25393358268296	-0.349081017842055	-0.0786850031268909	-4.51083682379367	-0.924810079905585	-3.78753796716982	-0.343742987992516	-5.71298163465052	-4.29398272071133	-1.0771566150591	-5.50718164009381	-1.56437427685077	-2.56770933924087	0.017604302510073	0.02384194527411	0.0318258443887159	0.0274303782215586	0.0250434377406503	0.0235228584750226	0.0280702451208627	0.0461095346545778	0.223144181675493	0.0306440460080087	0.000143754612250909	0.484249840657643	0.00224484725523578	0.748365771959855	0.000719711327446297	0.00470346281587758	0.507031711066612	0.000480481952258304	0.315400487319754	0.0955374546207139
MPH1_donor_2	SGS1_recipient_1	NA	no	DNA_repair	DNA_repair	0.024624	-0.033329	NEUTRAL	NEUTRAL	385	164	168	69	86	343	356	316	130	50	144	-0.0269794236962496	-0.0587791234903564	-0.0834671528983357	-0.0894733817356979	-0.0335562503295909	-0.0179078503590233	0.1309833197679	-0.0284398136258257	-0.0900034065622848	0.0162444064276542	-1.77711949585905	-2.5775676576396	-3.19191401685246	-2.93503616615884	-1.61058055813503	-0.809611340822236	5.65908116793437	-1.17343466796459	-2.42354009018051	0.515281879811333	0.0151815473068163	0.022804104992605	0.0261495618170325	0.0304845925809473	0.0208348785536362	0.0221190705417197	0.0231456867079555	0.0242363843529156	0.0371371643188214	0.0315252817226991	0.135896147688272	0.0482620559234525	0.0100545298445385	0.00445601172908824	0.345198918956363	0.602529812354221	0.000447043932264771	0.457744989550112	0.118506022726733	0.733570073380472
MPH1_donor_2	SHU1_recipient_1	NA	no	DNA_repair	DNA_repair	-0.055569	0.032753	AGGRAVATING	NEUTRAL	712	738	712	587	494	995	867	628	789	671	782	0.002114906047882	-0.000242165130820982	0.0684911082262665	0.0192992045261533	0.0516845716055878	0.0341638573458312	0.117994737907855	0.033108452615853	0.0612559052796924	0.0433579868081535	0.185854100646031	-0.0139394449604401	4.34431934470458	0.960810794478596	3.03115881242075	1.74626286410544	5.54957042907482	2.01239344885459	3.24278004732586	2.15699722686718	0.0113793886738606	0.0173726523192452	0.0157656707050674	0.0200863735472772	0.0170510932630123	0.0195639832055481	0.0212619588157072	0.0164522760868148	0.0188899352980189	0.0201010860227792	0.866792031362779	0.997198822266273	0.000427722612214586	0.342392784583286	0.0695860348445381	0.241730059658549	0.000575781996871771	0.201190641217265	0.0345824948106735	0.158757292886607
MPH1_donor_2	CSM2_recipient_2	256914	no	DNA_repair	DNA_repair	-0.032718	0.058414	NEUTRAL	ALLEVIATING	515	825	834	725	798	94	438	248	679	316	605	-0.00741672216796063	0.00526422688263661	0.0786567215846771	-0.0119112287797467	-0.23015454360724	-0.0411441162439411	-0.00384842506022809	-0.0139221808065841	-0.071942237608165	-0.00933342922869085	-0.61792301002621	0.291332284845673	4.83386425920335	-0.582094562790019	-6.72564804437654	-1.76286810123248	-0.13958813350471	-0.776686608331965	-3.27693799184339	-0.430048573439067	0.0120026638393771	0.0180694936897406	0.016272017037905	0.0204627040710626	0.0342204263572306	0.0233393049741929	0.0275698582938515	0.0179250944425111	0.0219541040407954	0.021703197743576	0.608953432930984	0.811016978686159	8.91500675248315e-05	0.580347148588257	6.78289743850712e-05	0.249478462281385	0.934245932737543	0.623488190449273	0.0344763820101648	0.783237524357307
MPH1_donor_2	SHU1_recipient_2	NA	no	DNA_repair	DNA_repair	-0.055569	0.032753	AGGRAVATING	NEUTRAL	439	492	399	280	354	557	623	424	443	497	526	0.00267263747095714	-0.0283240753598155	-0.00031350760986304	-0.0377408772967573	0.0360467721800406	0.0492534092696613	0.118781004689739	0.0117309493041015	0.0916336773364912	0.0802276900941942	0.228747417368359	-1.49189865640559	-0.0173564237335008	-1.73916828442219	1.79076536190579	2.3986486596604	5.0774940460608	0.64481627023569	4.41508122947977	3.72869982308481	0.0116837929874999	0.0189852542853388	0.0180629151878746	0.0217005321651758	0.0201292547571271	0.0205338156012538	0.0233936275674987	0.0181927005343919	0.0207546979486238	0.0215162640868796	0.838364886455934	0.255474371947841	0.995257687927742	0.0930508404214575	0.281282560502773	0.10906439123794	0.0016312975612459	0.681271096048175	0.00406099321492765	0.0149923940907338
MPH1_donor_2	SHU2_recipient_1	NA	no	DNA_repair	DNA_repair	-0.078696	0.017077	AGGRAVATING	NEUTRAL	1168	345	290	436	590	850	1367	680	959	997	887	-0.0606010357880429	-0.0943589737877272	0.0354642020494186	0.0364716894688171	0.0679746842463825	0.101290517767235	0.0886387362166078	0.0737667991038288	0.113230022305326	0.100745946913583	-5.00162955209358	-5.14916087228986	2.16353216624282	1.8326109150614	3.66540555884731	5.4429610927263	4.09607443931265	4.53243176239877	6.09588789677007	5.01565342649096	0.0121162583427788	0.0183251166797912	0.0163918071581092	0.0199014909106307	0.0185449285638556	0.0186094510031671	0.0216399231825196	0.0162753248081529	0.0185748203088383	0.0200863054814509	2.48227832141484e-05	7.50234312582907e-05	0.0787051032484197	0.0721264465355155	0.0284140182218512	0.000297930052782911	0.011018330630886	0.00401989530571932	7.39229959933718e-05	0.0010736947961238
MPH1_donor_2	SHU2_recipient_2	NA	no	DNA_repair	DNA_repair	-0.078696	0.017077	AGGRAVATING	NEUTRAL	954	450	495	802	1079	1341	1739	961	1406	1068	1550	-0.0615889333750638	-0.0713065783806442	0.0728732860977024	0.0540198791848281	0.0795455084111816	0.132295254194481	0.14794189729623	0.112748386019685	0.119682631692213	0.166136494079237	-5.42747684065451	-4.27175975878131	4.82334585053307	2.9566027222293	5.05392875683477	7.17229942444438	7.09474552150374	7.5334123735406	6.85836615259533	8.85150439093426	0.0113476179048305	0.0166925535159279	0.0151084513439252	0.0182709292590033	0.0157393410628527	0.0184453055241387	0.0208523190645566	0.0149664428852572	0.017450603981959	0.0187692946579109	4.73261127432648e-06	0.00102853695140029	9.23494161603857e-05	0.00381886212863082	0.00255536221776592	1.92117866645355e-06	1.08132094448144e-05	1.75224001766035e-06	8.28371674634897e-06	8.02641353385536e-09
