Barcode_i	Barcode_j	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Z_GIS_ij.NoDrug	Z_GIS_ij.DMSO	Z_GIS_ij.MMS	Z_GIS_ij.4NQO	Z_GIS_ij.BLMC	Z_GIS_ij.ZEOC	Z_GIS_ij.HYDX	Z_GIS_ij.DXRB	Z_GIS_ij.CMPT	Z_GIS_ij.CSPL	SE_GIS_ij.NoDrug	SE_GIS_ij.DMSO	SE_GIS_ij.MMS	SE_GIS_ij.4NQO	SE_GIS_ij.BLMC	SE_GIS_ij.ZEOC	SE_GIS_ij.HYDX	SE_GIS_ij.DXRB	SE_GIS_ij.CMPT	SE_GIS_ij.CSPL	FDR.Internal_ij.NoDrug	FDR.Internal_ij.DMSO	FDR.Internal_ij.MMS	FDR.Internal_ij.4NQO	FDR.Internal_ij.BLMC	FDR.Internal_ij.ZEOC	FDR.Internal_ij.HYDX	FDR.Internal_ij.DXRB	FDR.Internal_ij.CMPT	FDR.Internal_ij.CSPL	Z_GIS_ij.NoDrug_Class	Z_GIS_ij.DMSO_Class	Z_GIS_ij.MMS_Class	Z_GIS_ij.4NQO_Class	Z_GIS_ij.BLMC_Class	Z_GIS_ij.ZEOC_Class	Z_GIS_ij.HYDX_Class	Z_GIS_ij.DXRB_Class	Z_GIS_ij.CMPT_Class	Z_GIS_ij.CSPL_Class
APT2	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00980018666126925	0.0161367509204593	0.037142179379578	0.0222072391248248	-0.0420971846697065	-0.00385028140365473	-0.0078187651956052	0.0313231425382793	0.038560039444531	0.0129438087900952	0.869633537222498	1.02693195546914	2.64474588238366	1.23232921493618	-3.00217247702469	-0.259084854062267	-0.604407648012129	1.95502185140557	2.11819157585493	0.682005653451361	0.0112693292539865	0.0157135541790473	0.0140437611140555	0.0180205409850442	0.0140222405580864	0.0148610825499254	0.0129362446377388	0.0160218887148292	0.0182042266072971	0.018979034447283	0.421049299195355	0.555476141119131	0.0434995386071685	0.30648907991179	0.187326952289059	0.453469752979153	0.669293179262481	0.225460034116344	0.133253125713536	0.563461833912576	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CLA4	RAD52	NA	no	DNA_repair	DNA_repair	-0.007964	-0.085992	NEUTRAL	AGGRAVATING	-0.00262766619044234	0.0254022458555198	-0.0638737084222201	0.036171126710491	-0.0219346831289414	0.0451834036548526	-0.0127036769472468	0.0339829364669559	0.12343609896357	0.111108757442206	-0.246230074508144	1.70591131843768	-3.75786981634617	2.1209082820805	-1.85391961771206	3.33969005260635	-0.96862331044874	2.06156001429613	7.27070323234025	6.15790213780353	0.0106715891456038	0.0148907188673699	0.016997318040231	0.0170545454587074	0.0118315178928907	0.0135292206591419	0.0131151881337251	0.0164840878903827	0.0169771884533153	0.0180432808050175	0.55935079276515	0.640468630015451	0.0135475652855779	0.294615751849761	0.640411058839846	0.137612702316517	0.549454104329979	0.456182624892633	4.65558120365577e-05	0.00101872712743263	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM2	RAD52	NA	no	DNA_repair	DNA_repair	0.010011	0.019177	NEUTRAL	NEUTRAL	0.0335434428895668	0.0710902527436434	0.100591488668806	0.0537261704624767	-0.272816187360791	-0.204079417903918	-0.00175336857682873	0.0477590231970498	0.0725919724696534	0.0485215451255637	2.04312443410356	3.0681676229727	4.29793873138901	1.84185171774301	-9.33990958279797	-6.90221051941707	-0.085232471074471	1.96705130026523	2.831417690965	1.57731096275786	0.0164177190236992	0.0231702636490131	0.0234045887937301	0.0291696502736454	0.029209724670489	0.0295672549149013	0.0205716032249815	0.0242795005857805	0.0256380302705931	0.0307621935504244	0.152260804160763	0.06031117596792	0.000847733758724858	0.13803118406298	2.29798780357564e-07	2.47481032013049e-05	0.727962044972039	0.223741037571525	0.068411325779634	0.397214123760214	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM3	RAD52	153051	no	DNA_repair	DNA_repair	-0.065576	-0.06532	AGGRAVATING	AGGRAVATING	-0.234285651521913	-0.343661777860299	0.0915940304124553	0.053292449262885	-0.0219689583585443	0.000993819853841303	-0.0167627211443445	-0.317477617787726	0.186799858677935	-0.116356004235605	-9.12463194620907	-8.85898613794097	5.46335741928912	2.48279646688303	-1.5299413456571	0.0643990252250888	-1.06899499383786	-7.93447653647362	8.80882630924667	-4.26908508113031	0.0256761755326745	0.0387924501189223	0.0167651543516209	0.0214646870872141	0.0143593467951602	0.0154322188941165	0.0156808228672463	0.0400124212767317	0.0212059872813987	0.0272554896481	2.33926394740188e-13	1.97806239312614e-10	7.29988880954416e-05	0.106379910835333	0.611647617373181	0.4310999388968	0.499334138531186	6.85255722812571e-06	1.24266673337842e-07	0.176097009416869	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL
FLO8	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.0160871682418361	0.027441881749262	0.0183266919709602	0.0169433592228591	0.00666650002567715	0.0233700476275758	0.0106501715640084	0.020349344050707	0.0461436912743965	0.0252519218692	1.37634673856813	1.59628783763284	1.10864183233742	0.871044506828532	0.419733651648555	1.26163332933327	0.685305165016671	1.11590941386855	2.28342964577608	1.08802094527472	0.0116883106495186	0.0171910610995796	0.0165307599229959	0.0194517720851598	0.0158826913198255	0.0185236447739741	0.0155407723561361	0.0182356594521068	0.0202080634977101	0.0232090402109161	0.302090221369324	0.36821869166732	0.27690162575616	0.431576520834482	0.619150456229083	0.328913130525938	0.662304296869475	0.366942667060458	0.114142427522322	0.494640185890415	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
GAL2	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.0167656233730508	-0.00580598747516581	-0.0106070692211604	-0.0301587127428878	-0.00788467160284345	-0.0303929269255616	-0.0290189975956253	-0.0451000631651414	-0.0379956198925127	-0.0347207660100912	-1.277308116107	-0.287624435448062	-0.542766681771578	-1.29416457708913	-0.444854670779185	-1.39524989242643	-1.60483708130429	-2.12707802828215	-1.6523977686095	-1.41494656563391	0.0131257471565665	0.0201860021597999	0.0195425945943092	0.0233036147618271	0.0177241515505121	0.0217831422819222	0.0180822078039479	0.0212028249859572	0.0229942333585248	0.0245385704685859	0.33398485066104	0.738736129964732	0.390303584301233	0.294615751849761	0.619150456229083	0.320286045471751	0.501898029294146	0.202498131432277	0.198146821849623	0.432740507597844	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
HO	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.00639616739473847	0.0206406189885041	0.0349788774818071	0.0234230342817371	7.10157405543477e-05	-0.00288961290139966	-0.00855406201618303	-0.0118709902905701	-0.0125223306536441	0.0127955272661145	-0.410722256467689	0.935373309213111	1.64347489251951	0.901427639065478	0.00354701124213923	-0.141886125933954	-0.436550786610648	-0.501023076894495	-0.525705753279879	0.494625473582584	0.0155729749094852	0.0220667179458736	0.0212834875914551	0.0259843755246068	0.0200212899555169	0.0203657185110879	0.0195946549142569	0.0236935000362667	0.0238200373032199	0.0258691231032568	0.532559359247659	0.588002151496643	0.174482336641579	0.421993695776623	0.658786580782587	0.467368115067121	0.684077899886228	0.450610446676128	0.351282157367348	0.603245048128599	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAG1	RAD52	NA	no	DNA_repair	DNA_repair	0.00972	-0.055203	NEUTRAL	NEUTRAL	0.0356306638564161	0.00406646038514254	0.0888689959158567	0.054077257324069	0.0295657455236972	0.093176578989939	0.0383106381245676	0.0640532871204311	0.0638801738978123	0.0928089752138804	2.8692606112319	0.207516390594379	4.19831533297723	2.33684899458467	1.76088355493251	5.59985740150033	2.3106101836537	3.2059978939265	3.0065525806577	4.01636553130085	0.0124180646808232	0.01959585155416	0.0211677753735652	0.0231411004516705	0.0167902899887269	0.0166390985179328	0.0165803121597898	0.0199792043662209	0.0212469837742995	0.0231077013510323	0.118792687691664	0.633282376638607	0.00340137268024963	0.143701403834599	0.640229219947719	0.00296845518936221	0.662304296869475	0.271357212618302	0.145400570110858	0.122972000764448	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAL13	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.011512647819917	0.0152781193919137	-0.0154284346781925	-0.0261666116857867	0.0385272721877006	0.0141958687131202	-0.0144954063457559	-0.0298566908377487	-0.00314053122173708	-0.0149994617634901	-0.73403798460973	0.680745491943124	-0.688359171127022	-0.956269942625329	1.71142900790993	0.658358327316142	-0.800697722293924	-1.31545679361499	-0.117158632311454	-0.525328690666842	0.0156839946450973	0.0224432178732521	0.022413349491563	0.0273632062657426	0.0225117559709659	0.0215625262476605	0.018103468939849	0.0226968236301398	0.0268058030362483	0.0285525272652633	0.454861445764128	0.650109032691643	0.361537027049328	0.410240658647304	0.400795351849718	0.402647483269608	0.647663874467492	0.334392337929744	0.401167167431838	0.600845996290174	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MMS1	RAD52	NA	no	DNA_repair	DNA_repair	-0.025986	0.057502	NEUTRAL	ALLEVIATING	-0.0329189236023637	-0.19857564036081	0.036037194669265	0.103441217461596	-0.181610104140321	-0.1248746998249	-0.0984598967016919	-0.00226145343521877	0.0873333215525992	-0.0824698919508446	-1.49231846730263	-4.09862076658206	1.16167416553533	3.46433034119306	-7.28109642386585	-5.24590625226132	-4.43410756640048	-0.0694697366887913	2.70104395046566	-2.23901873133937	0.0220589132438096	0.0484493813089244	0.0310217750712036	0.0298589358617492	0.0249426863164512	0.0238042187221838	0.0222051213749917	0.0325530733670342	0.0323331730820385	0.0368330513704597	0.279347154592097	0.00696683752959346	0.267516220394268	0.00221935132253573	9.57811300610374e-05	0.00186363300170125	0.028314828819465	0.494247414242829	0.0784277177588471	0.271157926040418	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MMS4	RAD52	NA	no	DNA_repair	DNA_repair	-0.023817	-0.010862	NEUTRAL	NEUTRAL	0.00581463029769624	0.0462804383717454	0.111484247402088	0.071125028238146	-0.0500671266438919	-0.0361964586190416	0.00997194321314043	0.104170844050228	0.0952266048131349	-0.0387541110816317	0.409625247980415	2.41284894533293	6.09864432014674	3.15822176086875	-2.98156907260251	-1.93268607667414	0.577016522665872	4.94704566813215	3.88507216437616	-1.4668459713111	0.0141949997622565	0.0191808270721894	0.0182801687637041	0.0225205934299501	0.0167922075339311	0.0187285762834957	0.0172819023744227	0.0210571826173499	0.0245108972971743	0.0264200276236178	0.527446970451637	0.157127659432618	1.59848441834015e-06	0.0058129781445011	0.191429317125858	0.234960062578257	0.671479262969718	0.00426226770336547	0.0159200330512371	0.426405772871586	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MUS81	RAD52	NA	no	DNA_repair	DNA_repair	-0.007197	0.021061	NEUTRAL	NEUTRAL	0.0325479097992879	-0.00450030739671348	0.0981097195292097	0.189101901414245	-0.355025729021744	0.0204819869752835	0.0302699375322957	0.183998966136567	0.596474826617574	0.0430375859150326	1.88359583204811	-0.154256784418611	3.62607025604893	6.41147402506296	-10.569086181753	0.78101283155691	1.24817061315347	6.15617259540327	4.50222387262219	1.30270553497465	0.0172796675621741	0.0291741294470451	0.0270567618941043	0.0294942942410795	0.0335909579046369	0.0262249045696902	0.0242514422413931	0.0298885327344391	0.132484488442414	0.0330370791860265	0.182984614251555	0.752108709518595	0.0052918637256773	1.77684217938723e-09	2.91344307052018e-09	0.387224481421279	0.563371098286164	0.000289157745538271	0.00553740147965465	0.45695158923966	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
NGL3	RAD52	178664	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.0124586794959489	-0.0117731042909571	-0.00751978444781912	0.0064125240393565	0.0430846988630575	0.0183131509270796	0.0327640208534194	-0.0275237365263943	-0.028803267624734	-0.014436278477176	-0.900211179165583	-0.570497640551099	-0.377888519538501	0.261004445506798	2.2924339952672	0.990249119693028	2.0149386098006	-1.2484678187831	-1.2247130652446	-0.579046873633949	0.0138397298148386	0.0206365521154204	0.0198994784414269	0.0245686391544219	0.0187943028902935	0.0184934786235979	0.0162605553807229	0.0220460120095223	0.0235183802983121	0.0249311051220735	0.527801599449722	0.39967307286999	0.149664406924911	0.657114735335287	0.516243073917819	0.380411620370089	0.648869304959921	0.466820786911147	0.36224744739208	0.364639383595266	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
PSY3	RAD52	NA	no	DNA_repair	DNA_repair	0.00032	0.003662	NEUTRAL	NEUTRAL	0.00209751759627652	-0.00543555959671502	0.0223314104152645	-0.404132132421345	-0.218491310485291	-0.183163334032822	-0.0329896343383551	0.0084350694669399	0.0112425839712034	0.018115473515703	0.222701536797425	-0.406131292774777	1.72986255311615	-18.6633191733351	-18.31685733981	-14.9318651204935	-2.81242490691502	0.626712573483092	0.777457122057973	1.11401942804822	0.00941851424305382	0.01338374977111	0.0129093553560293	0.0216538188447606	0.0119284278100709	0.0122666078587487	0.0117299609519323	0.0134592312709799	0.0144607125617985	0.0162613622883055	0.584879535441654	0.570042606649994	0.116641155927059	4.0914632897152e-68	8.4719368778489e-25	8.00659893971385e-21	0.590838439605457	0.425980679002416	0.33160755366541	0.48904157219637	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD51	RAD52	NA	no	DNA_repair	DNA_repair	0.097295	0.129464	ALLEVIATING	ALLEVIATING	0.126525880675834	0.128101941706875	0.122221399161121	0.157495613870165	0.0242829710592667	0.0673749260717965	0.0378219770115644	0.161969878849608	0.227222400577011	0.203443914433573	7.30373496814554	4.65851201670429	4.24704494821183	5.0812623558188	1.12667263584634	2.71943539172758	1.54064138219833	5.3908746859045	7.4942658302192	6.01802231696281	0.0173234490610165	0.0274984675895507	0.0287779857881139	0.030995371394238	0.0215528187041001	0.0247753361880736	0.0245495009082493	0.0300451945716918	0.0303195010324801	0.0338057760038762	2.79506118041244e-09	0.0013962530143345	0.000983168425500651	2.75131662345111e-06	0.504982090025392	0.113230126908509	0.513043397690899	0.00170589766382014	3.70745143964379e-06	0.0004337964423635	ALLEVIATING	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL
APT2	RAD54	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00410782163777313	0.00257785373032326	0.000442396039721168	-0.000899511379334692	-0.0400519540197018	-0.0140938971281978	-0.0238337754710916	0.0299622666428038	0.0251912131014215	0.00669385100816999	0.799225030689633	0.335291141475952	0.0660915431773097	-0.0950598969729283	-5.62983789255977	-1.9077806134519	-3.51296751682982	3.7007490740478	2.79770023511606	0.756982467897827	0.00513975598865889	0.00768840393150725	0.0066936860368703	0.00946257473423161	0.00711422864815226	0.00738758797988652	0.00678451347953246	0.00809627079364008	0.00900425742015795	0.00884280850884051	0.564418614647866	0.683727050042914	0.441932767374678	0.653614041625516	0.0379054355624248	0.34311495730994	0.149745791656032	0.38028225391639	0.0299468927207147	0.496279132513161	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CLA4	RAD54	NA	no	DNA_repair	DNA_repair	0.036502	-0.208975	NEUTRAL	AGGRAVATING	0.0159332817967647	0.0130258563866649	-0.151003418640041	0.00313788678031915	0.0107004394502613	0.045281199432053	0.0419426814503363	0.103823308767708	0.159098881368811	0.053938322767622	3.46940214135671	1.89182203529108	-19.4523660584472	0.366197577588966	1.73104274286028	6.57847687629191	6.42820513979699	12.8985327871083	17.6635094126103	6.03135823862639	0.00459251512150562	0.00688534975471976	0.00776272758729356	0.00856883543845076	0.00618149926938284	0.00688323456684044	0.00652478888557389	0.00804923400834214	0.00900720675899366	0.0089429811053482	0.338454389465584	0.743001878264556	7.10211358267136e-53	0.680405729615446	0.157913090080645	0.00263589586376363	0.0195405621781023	7.76201362719672e-13	1.30020742335947e-26	0.0713717926781563	NEUTRAL	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
CSM2	RAD54	NA	no	DNA_repair	DNA_repair	-0.022412	0.100841	NEUTRAL	ALLEVIATING	0.00119158958189502	-0.00698253947289096	0.0277063167628224	0.00753871771082651	0.0269615285519332	-0.00619368796832919	0.0155300673981231	0.00205449875497545	0.0275374837535501	-0.00768974094582533	0.268601739499803	-1.04208951053831	4.41090677313097	0.918781878973617	3.57753499306725	-0.88195911370095	2.18149367900138	0.28760071063814	3.50181912937756	-0.953954655722149	0.00443626904320882	0.00670051795194065	0.00628131996159959	0.00820512232919537	0.0075363423709847	0.00702264750384938	0.00711900637054896	0.00714358024504478	0.00786376529916461	0.0080609082409731	0.343981456812469	0.705982729470182	0.00439101818616503	0.351028555734519	0.603413997651078	0.401168799353594	0.391529820595084	0.289678926487601	0.00553740147965465	0.609200969903651	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM3	RAD54	NA	no	DNA_repair	DNA_repair	-0.031227	0.031191	NEUTRAL	NEUTRAL	0.0126988454365452	0.0409637156531386	0.0575656452500109	0.0278917354429836	-0.00956465492342232	0.0263964423480528	0.0430474624136926	0.101045849836736	0.230758679889099	0.0377977966480243	2.87585654008532	6.14165771351619	9.43132021938263	3.27643015667384	-1.66343936648629	4.29191468383865	7.21340682079558	13.7841858288129	25.7502157953588	4.62022466065691	0.00441567416856213	0.00666981417134142	0.00610366776983203	0.00851284297520284	0.00574992699831667	0.00615027191650605	0.00596770201419817	0.00733056352341979	0.00896142703125194	0.00818094344413333	0.0330789543706024	0.000449385983571166	9.87788623979801e-11	5.00642968903828e-06	0.619150456229083	0.0183002340681876	0.00432118818604945	1.22026348003414e-14	2.39740529220967e-57	0.000208093780870331	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
FLO8	RAD54	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	0.0112670324841671	0.00991750726204669	0.0124267994159272	0.00999890963660829	0.031457187028125	0.0230058009042165	0.0173431933616163	0.025817621535413	0.022984507749586	0.0240114070645952	2.69617927553658	1.55808726460363	2.13064895070143	1.28248051795676	4.76247942104497	3.36813940492184	2.81260391246017	3.70025920691567	2.98874340120323	2.87844279771535	0.00417888846872943	0.00636518087744569	0.00583240116201978	0.00779653920399393	0.00660521216934156	0.00683041826315095	0.00616624092883605	0.00697724675264929	0.00769035834268434	0.00834180449361485	0.449206888390596	0.0851391245793194	0.356456597625933	0.564045297730077	0.256120369137916	0.328913130525938	0.549454104329979	0.0267016487441671	0.082838941339857	0.646221891176453	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
GAL2	RAD54	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	0.00175047422688463	0.00158065008333902	0.00445827056525362	0.0155167755444745	0.00172453942026564	0.00824990478978761	0.00342609068034208	0.00506946403477285	-0.000999440702193458	0.00691877145104889	0.410263783392485	0.242132124667138	0.726356421566708	1.94416053633056	0.244602843096743	1.17907336941853	0.503069445941357	0.708793218225601	-0.130355735316811	0.830022752560152	0.00426670424674071	0.00652804779833308	0.00613785523591489	0.00798122133152702	0.00705036539409139	0.00699693929467351	0.00681037321583123	0.00715224681108516	0.00766702515822922	0.00833564071552061	0.544466326086764	0.651508961372606	0.224717902008776	0.371487543236702	0.609783463759432	0.4067351573354	0.704907567739056	0.490580235764555	0.289527216473799	0.364639383595266	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
HO	RAD54	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.00886717709595127	-0.00664206859876759	-0.00298801602398908	0.00301092222981817	-0.0218912421378436	-0.0264419969048814	-0.0196153980042177	-0.00646717223884455	-0.00965452844245969	-0.0190845051451723	-2.16390679983353	-1.11199710803062	-0.515696156214192	0.399068407961788	-3.24903989687997	-4.32298298288588	-3.1004145714672	-0.939202556075701	-1.37539673655393	-2.6271384243053	0.00409776294276325	0.00597309880646261	0.00579414057673918	0.00754487744393557	0.00673775725526353	0.00611660906590699	0.00632670165620306	0.00688581200829195	0.00701944986916952	0.00726436984386114	0.279347154592097	0.752108709518595	0.374966392203765	0.294615751849761	0.00729376681040762	0.0264226979025161	0.49381239714563	0.3958218131476	0.182449402310435	0.276113588699249	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAG1	RAD54	NA	no	DNA_repair	DNA_repair	0.01471	-0.170539	NEUTRAL	AGGRAVATING	-0.00225470373956619	-0.00594297154208232	-0.196599976163008	-0.0125208422713141	-0.00659641320831425	-0.01461510631795	-0.0117509424754506	0.0192142935161209	-0.0284883301827024	0.0078806587778269	-0.423932679869647	-0.753125892126445	-16.085318001919	-1.25386737755146	-0.829401051556725	-1.80279052789186	-1.57138641066908	2.12841854736124	-2.73530034407104	0.793219946422176	0.00531854194458297	0.00789107319800464	0.0122223244911635	0.0099857787956528	0.00795322503622736	0.00810693538258186	0.00747807311789544	0.00902749768833876	0.0104150647457976	0.00993502346149093	0.117990857257648	0.745196592711047	4.96673341151423e-30	0.379884928769795	0.267481421067603	0.271224410131351	0.684077899886228	0.187714506106032	0.106649400031531	0.503914754307383	NEUTRAL	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAL13	RAD54	873890	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00152285316616978	0.00601874575620302	0.00521877400486376	-0.00927824502870255	-0.00346828663103184	-0.00402885576985109	-0.000176939252762834	-0.00447390486508902	-0.00491645856332228	0.00465902634935437	0.296095978556387	0.753431023942176	0.701178935896285	-0.944504978001739	-0.414638110006024	-0.475871687421356	-0.0230743941970143	-0.528988012688813	-0.506092073551826	0.480739902372618	0.0051431065480674	0.00798844959252029	0.00744285622070612	0.0098233945239042	0.00836461132572077	0.00846626491204504	0.0076682079387258	0.00845747872876824	0.0097145535768183	0.00969136600968728	0.22492494001682	0.752108709518595	0.107350181321992	0.213358849198904	0.592091446265616	0.476182717641912	0.680391420555078	0.392967706491869	0.380802248528869	0.524601530485012	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MMS1	RAD54	NA	no	DNA_repair	DNA_repair	0.001467	0.004979	NEUTRAL	NEUTRAL	0.00013926859210183	-0.0161721519426126	-0.0470943409228102	0.0548502107019423	-0.0227153976025772	-0.00965914165197965	-0.00671409992423227	0.111188387986273	0.22519661881356	0.0348092280537206	0.0238291691341583	-1.80800988025057	-4.59483234065951	5.4387376501365	-3.18356741885712	-1.26107375151433	-0.903844642124321	11.7599316623661	20.2287490298614	3.51773041630625	0.00584445858425642	0.00894472542394034	0.0102494144358814	0.0100850995636029	0.0071352023104734	0.00765945817235563	0.00742837829790307	0.00945484983914457	0.0111325034722181	0.00989536545846842	0.453918397489188	0.558525566372832	0.0222211471021291	2.7560155693682e-06	0.304637208128262	0.327915326348116	0.70611770417002	1.20919407731341e-10	1.294762239995e-31	0.275263412938505	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
MMS4	RAD54	NA	no	DNA_repair	DNA_repair	0.005679	0.031878	NEUTRAL	NEUTRAL	0.0277901007140872	0.0477176224373286	0.108423324666735	0.0787360391839832	-0.0687650736018363	-0.0137697085792213	-0.00889614824399947	0.15064295241213	0.222626235194132	0.0509657700467691	5.64225234574982	6.62901917047869	16.2788547597675	9.08919301282404	-10.2479277606189	-1.86699093478083	-1.28644696481834	17.7405658356748	22.7828721518984	5.56349901154836	0.00492535587051876	0.00719829302196495	0.00666037791151616	0.0086625995369329	0.00671014425629432	0.00737534838691534	0.00691528565676684	0.00849144011569235	0.00977164923324127	0.00916074037956646	0.000187255165538794	3.02383469590869e-05	2.5752548152285e-37	1.22244461028413e-16	2.59304140882284e-06	0.298623126327147	0.662304296869475	9.49212937855066e-27	2.58984624054339e-45	0.00510524381828885	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
MPH1	RAD54	NA	no	DNA_repair	DNA_repair	-0.009842	0.044666	NEUTRAL	ALLEVIATING	0.0291775946894444	0.0463346112749593	0.0515968506931295	0.0243899598009873	0.0608659211493435	0.0491320151878945	0.146035160679091	0.0239551879296115	0.0317182217215255	0.0616955207874422	3.83651206197972	4.01765765662825	4.47097737382068	1.68368163190846	5.99511745411952	4.65881468660375	12.3841958919387	1.55485843406949	1.98306277046724	4.36444645578049	0.00760523992055122	0.0115327425169034	0.0115403962890193	0.0144860877132342	0.0101525819327392	0.0105460333782264	0.011792058358359	0.0154066681600808	0.0159945626502041	0.0141359325661401	0.0841096312687823	0.00394469662403825	0.0411719992314489	0.65568095717276	0.00431778824424386	0.000309135501195046	2.07617963783312e-12	0.253634685041423	0.105256313631588	0.0293666081089372	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL
